,AGE,PTEDUCAT,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,Month,PTETHCAT_Hisp/Latino,PTETHCAT_Not Hisp/Latino,PTETHCAT_Unknown,PTGENDER_Female,PTGENDER_Male,PTRACCAT_Am Indian/Alaskan,PTRACCAT_Asian,PTRACCAT_Black,PTRACCAT_Hawaiian/Other PI,PTRACCAT_More than one,PTRACCAT_Unknown,PTRACCAT_White,PTMARRY_Divorced,PTMARRY_Married,PTMARRY_Never married,PTMARRY_Unknown,PTMARRY_Widowed,FSVERSION_Cross-Sectional FreeSurfer (5.1),FSVERSION_Cross-Sectional FreeSurfer (FreeSurfer Version 4.3),APOE4_0.0,APOE4_1.0,APOE4_2.0
10,0.027344738077016564,0.0057382011412181935,0.012755200184742192,0.017473030821629026,0.023963819839848043,0.2353379263507106,0.000749198496684943,0.004500920098225715,0.007787123768573797,0.012555665337939026,0.4213798956467657,0.00939530306463252,0.08208026528909967,0.011618258713044035,0.01755592704174347,0.005591175607442382,0.012206598600527476,0.014877302632858032,0.01960139726277469,0.01662941216658858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003689905913538917,0.0,0.0009691124832740535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02953999056317671,0.0,0.0,0.0,0.006659630897945764
11,0.024138227312300184,0.0016766958396241757,0.014795327663150996,0.011573404227706191,0.008976955738760048,0.2539370971148356,0.023823939954227127,0.005535190447505961,0.008284373716857937,0.0058558833965368816,0.41079385143216507,0.010645190629864347,0.06404048669648016,0.025973018798676258,0.012029349707041573,0.018233854377060647,0.0169408560121577,0.011685020994004888,0.017672660058553565,0.015478506543564554,0.0,0.0,0.0009145613670677316,0.0,0.0,0.0,0.0,0.001253510339217054,0.0,0.0,0.0,0.0,0.004449990141387923,0.0,0.0,0.0,0.0,0.0,0.030579402270161857,0.0,0.0007126452210917384,0.0,0.0
12,0.036582331216204765,0.01906243276876094,0.009999866056648639,0.020536609589175723,0.004867788614438053,0.24355455123446768,0.008496192924865394,0.013134520337826304,0.008741786711542562,0.013049362281370025,0.41031075018401597,0.006137530711863604,0.08289109586803382,0.0049741790619453555,0.023856343411811747,0.015560806337292529,0.017792516657725386,0.017173280596739428,0.01846044225395035,0.008189546146098741,0.0,0.0,0.0008537577644700788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008988895201348598,0.0,0.0008101986948542579,0.0,0.0,0.0,0.0,0.0,0.0,0.005975215374550148,0.0
13,0.028206942872548536,0.009839204127386638,0.016866269154022003,0.02028264103954814,0.0015400308093585437,0.24931773906790197,0.0038557864795271007,0.004457159197011131,0.0018179247260712004,0.007649536953617774,0.38359456846288864,0.0033852167382175976,0.08775463300577975,0.015238554726326325,0.005985705872498717,0.01645570317085494,0.02675784342702885,0.023640005212987706,0.021770570767455647,0.02921527708123453,0.0,0.0,0.0,0.0,0.0,0.006018730456622848,0.0,0.005948468559905026,0.0,0.0,0.005938928092489351,0.0,0.0,0.0,0.0,0.0,0.0,0.0033532654649117487,0.0,0.016706016650587907,0.0,0.0044032778832174485,0.0
14,0.006614014004600321,0.013322644025253277,0.022737336633158974,0.015498405817465128,0.0033879512921524855,0.2552421729463068,0.0066524019440459495,0.01746885705441251,0.009096075623630951,0.0038067035013078523,0.4142099877270849,0.011155777187799067,0.05717594722809341,0.04616502552996443,0.012723943760207057,0.016835456898406525,0.016553136664708434,0.004030627236678903,0.020218312757468423,0.009037257828768621,0.0,0.0,0.007053597664188077,0.0,0.0,0.0008526326846820748,0.0,0.0,0.0,0.0,0.0,0.0,0.00041550027869223245,0.0,0.0,0.0,0.0,0.0,0.0,0.025263768964592762,0.0,0.0036927603729222675,0.0007897043734085708
15,0.041031440201862855,0.010057001849367125,0.01668417330870436,0.0156886162709688,0.005148336806930227,0.2370237126354133,0.013655674289139526,0.008754540676240805,0.0009361751848317409,0.009161886790165608,0.3870702152654071,0.014487770801756797,0.09172727773596001,0.026762938657024036,0.02248573559505647,0.00448011545065873,0.01762453786629174,0.021769146549853992,0.016341804583398137,0.011412307392942784,0.0,0.0,0.0,0.0,0.0,0.003115152764112167,0.0,0.0,0.0,0.0,0.0006023383370951504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020025982055006794,0.021976502781317672,0.0,0.0,0.0
16,0.019011268913402015,0.009228776732632678,0.014074871817918144,0.006563571145260988,0.004804605251954545,0.22771453625143737,0.01526777549925968,0.003355548745420293,0.000953599307639818,0.007038979345076093,0.43254548566247747,0.03755790078150283,0.07640234259052216,0.03645009738496042,0.026261631229986485,0.003761850319289542,0.02203218221251868,0.0103913078451925,0.0026404317996749868,0.0,0.0,0.0,0.0,0.0,0.0,0.003633387547140095,0.0,0.00020456050211509105,0.0,0.0,0.0023513033217519423,0.0,0.0,0.0,0.0,0.0,0.0,0.0006626407940378062,0.0,0.032561721856727,0.0,0.00452962314210132,0.0
17,0.02140968762300356,0.004094159049322391,0.014967457219484556,0.026530007433360966,0.011659290820126749,0.23444120903932747,0.005399552130728883,0.007691545137074069,0.01384022011849531,0.006451674809591546,0.41189463875106586,0.021044406614643515,0.10281474925493377,0.025282126850098507,0.0012495536455219298,0.011930704201786267,0.0025973302333937094,0.024535701760554206,0.01878652122253754,0.009400005776180078,0.0,0.0,0.0,0.0,0.0007960864818126869,0.00592989760261767,0.0,0.0006613637354041567,0.0034321075363863323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006977871075366864,0.003070619286991793,0.0027294393662149266,0.0,0.0,0.0003820732239748004
18,0.0304462612561755,0.012795062882109961,0.0082746969962953,0.012867628384451893,0.009802602909943345,0.23272052247168257,0.019150898288535778,0.0027919724283841443,0.0009695632686456058,0.0048083617447992645,0.41279375823601605,0.017136213121583917,0.07332539638565011,0.016022334972758744,0.022012511527151436,0.015607842690579212,0.004513767792485587,0.0361834852915615,0.009320374264853064,0.0018922865109711365,0.0,0.0,0.0,0.0,0.0022991576229559637,0.002228601463098057,0.0,0.0017914528431021448,0.0022971432275873814,0.0,0.0,0.0,0.0023356521883997087,0.0,0.0,0.0,0.0,0.0014093537636820969,0.008609473483351152,0.03187928821135932,0.0029195652354996366,0.0,0.0007947705363304565
19,0.030200863689443396,0.012650251657490194,0.014963211044810715,0.04070282489990574,0.013077371754422291,0.23027516469816475,0.0100795960776452,0.011976452047255627,0.008586967355293748,0.01687624376994706,0.3988411263880685,0.0050018724510413936,0.09376210977173419,0.019769746849650386,0.017762249807401646,0.02026731236902819,0.009163458258392142,0.008164163109234429,0.014647966819992808,0.012854449670018647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009455011821754,0.0,0.0,0.0,0.0,0.0,0.0,0.005361079200273221,0.0,0.0,0.0,0.0,0.004070017128610425,0.0,0.0,0.0
20,0.0,0.021275996713759286,0.008118976816865898,0.003225220666782532,0.0033274277097968936,0.18622492079998323,0.0036835779880977607,0.010441537266649056,0.005348474307465538,0.0,0.4597581586050983,0.022782493950487325,0.12274620042511952,0.033490716065718525,0.008630533378876945,0.01893514682645029,0.006556430207679379,0.022002280314155017,0.008122568146704858,0.026302576124607912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027263902386074495,0.0,0.0,0.0009047214397559295,0.0,0.0,0.0,0.0006737913805931007,0.0,0.0,0.0,0.012142214845826997,0.014178200243373755,0.0,0.0008551967522912423,0.0
21,0.05604359958920178,0.0224914907695631,0.012104288671352824,0.013904056041893315,0.007052779676903584,0.23597379755677883,0.00401356392065379,0.005955799279924379,0.00044765975844475274,0.0031539690120624022,0.35919632150542447,0.008329840981528842,0.12802947868069328,0.009713691004064539,0.025774838298548135,0.02861657042404769,0.013923793076567924,0.02772601018566633,0.003751789711971076,0.00160473644288801,0.0,0.0,0.0,0.0,0.0,0.003110195212095593,0.0,0.0,0.004760839069362428,0.0,0.0,0.0,0.0,0.0016823283894946322,0.0,0.0,0.0,0.0,0.008187522438678999,0.01072168585805603,0.0,0.0,0.0037293544441331416
22,0.013995581812426418,0.016128343699062166,0.006319812618304233,0.008975925640332437,0.007001889792457589,0.26668098709987526,0.01979926080171057,0.0028971581923896315,0.010584338993418513,0.002634961397274486,0.39251222369466243,0.02367195410351023,0.076846050637597,0.03575655520629918,0.011629260323358388,0.0020600131467459534,0.01343129759465585,0.016865911964469165,0.020385056549587492,0.015140859580589817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008679641858552916,0.0,0.0,0.0,0.0,0.0,0.0,0.0014785808646893643,0.0,0.0,0.004779251279804005,0.010013800170555063,0.004435742594068092,0.004136862666660347,0.0,0.0031586777169432265
23,0.009578954057635683,0.006338098664028258,0.017449836412945525,0.03680380854228043,0.008963524515056737,0.21614949895368096,0.0075444658866278035,0.007557697114079225,0.007484636791427383,0.006160519154890139,0.4275931239698333,0.012366295702173187,0.07591174216580031,0.04004747853233531,0.007091631689537472,0.01619299149614435,0.00044735993863044874,0.01087618995192325,0.020723790232879003,0.026662691310505582,0.0,0.0,0.0,0.0,0.0,0.0024157436686044233,0.0,0.0009475747363203546,0.0,0.0,0.0,0.0,0.0,0.0029732229767439056,0.00512430475158514,0.00042426734461523065,0.0,0.005193263878732537,0.020977287560984027,0.0,0.0,0.0,0.0
24,0.03383698118711279,0.008423160123135372,0.011441489996891365,0.04106719246485494,0.0,0.23359625939447612,0.02471973874482503,0.010561676766983922,0.0069472529166509055,0.011345157960810592,0.4142429000456191,0.007814355533009642,0.0743246618914478,0.013022551310226895,0.02101455761843888,0.008575549072357509,0.02036176749481295,0.015157689975033825,0.009175433188069543,0.009724776771245034,0.0,0.0008365208243327782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003450591273826072,0.004113050234236109,0.0,0.0,0.0,0.0029315173885505977,0.0045811841984862885,0.00873398362456604,0.0,0.0,0.0
25,0.01562726938838188,0.017555834246104574,0.022017316612255335,0.014093497445308144,0.0068620539780612074,0.2193365930765244,0.006210899041052727,0.004586168990460141,0.01646334758961964,0.01640714082875033,0.4225671478463562,0.0009286616256128683,0.111468561202444,0.029770816376306377,0.010107739444708977,0.015363332953467692,0.0016633607889012256,0.01094188140864032,0.025579354324845725,0.006926761217757428,0.0,0.0,0.003927159056378852,0.0,0.0,0.0,0.0,0.0003143931308207583,0.0,0.0,0.0,0.0,0.0003620097237155823,0.002109735876668369,0.0,0.0005156833671162121,0.0,0.0,0.0,0.013356784227255794,0.0,0.0,0.004936496232485199
26,0.005937093586094876,0.012597817403002235,0.0014514765148356183,0.027703793889517714,0.00446907161733316,0.23037815647335397,0.014444166756116846,0.006277673108974575,0.000196333365820557,0.014864812679550268,0.4411211066706851,0.018985133229590292,0.05283538550005242,0.01043728138807069,0.011350488083847855,0.001747320928832824,0.01457171150122958,0.054857722877915086,0.010456230279985426,0.031706957859959944,0.0,0.0,0.0,0.0,0.0,0.002715390279823269,0.0,0.0006058162413109197,0.0,0.0,0.0,0.0,0.0026869776843228203,0.001974829294416923,0.005754042177863314,0.0047150962998481665,0.0,0.002305689095361842,0.009582277778518031,0.003270147433765652,0.0,0.0,0.0
27,0.01787743293585399,0.013118112084081167,0.01592340538585629,0.010408433915966813,0.00527692537750547,0.24857187887997662,0.013977731288418154,0.014247687531031367,0.003866028903099228,0.006829703996141408,0.3736028894011471,0.030973526025224293,0.10828074888179061,0.029745559883807227,0.016000119420575123,0.013023724575106182,0.0017508033997429718,0.016067682120707905,0.02692137359876695,0.013505834307709297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047449749301149246,0.0,0.003358039555754115,0.0,0.0,0.0,0.0,0.0,0.0,0.00124269257221458,0.011380464857420124,0.0008695224995087449,0.0,0.00270518110958276,0.0
28,0.015111994644220752,0.012052458110449608,0.02889412465975224,0.024763502180360136,0.000663674933624472,0.20314194444863634,0.006914081035644762,0.013466851138035772,0.006303055436051715,0.0008544230549522784,0.41290477809587667,0.027290974437455526,0.11347212561352885,0.02208689357641562,0.019699372581331833,0.0037840513591953268,0.021921656938002923,0.003312709944027646,0.0026546997344978874,0.0054916329719917525,0.0,0.0,0.0018582898141485207,0.0,0.008950877496430804,0.002738556684200967,0.0,0.0,0.000946950819927601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024394538100791395,0.015107901910363115,0.014059982709097052,0.00702714635602382,0.002085835505676912,0.0
29,0.029654533592288607,0.015991212087351186,0.013820930745444231,0.024752090667075774,0.01915996648955418,0.24689300629544997,0.009460171800988066,0.004633011229863537,0.005290456894755125,0.0057028655264715795,0.39976317625254615,0.018207538910553222,0.0728988951512642,0.04675826787314922,0.010206891016573558,0.008219591504763986,0.008822226574356825,0.007917370258272171,0.011458539990336705,0.004983184517104727,0.0,0.0,0.0009050272871755661,0.0,0.0,0.002704759238361412,0.0,0.0,0.0,0.0,0.0,0.0,0.003911244245716808,0.003057302643361511,0.0,0.0005695668881320377,0.0,0.0027057739289520206,0.0,0.01986192386616196,0.0,0.0,0.0016904745239758826
30,0.023802714660348598,0.006131933846533766,0.0028104852161309718,0.028280334619044754,0.006204481620474035,0.23066130806856988,0.003916433272611308,0.015351852671840725,0.004799168398643365,0.00656305828254029,0.41655886622420807,0.009857670765825294,0.09339871086656805,0.05705069837754703,0.018634123107644018,0.010720666446979405,0.01339616379884656,0.014006705309094236,0.0028487843401243055,0.01844315351216553,0.0,0.0,0.0,0.0,0.0,0.004158679215849387,0.0,0.0,0.0,0.0,0.0,0.0,0.0002403915578742833,0.0,0.005093702199282127,0.0,0.0,0.0007504114847156705,0.0035322594790229245,0.0027872426575153474,0.0,0.0,0.0
31,0.008703681063812006,0.020655598818422615,0.008215621627932485,0.01860387681599171,0.011852245191042776,0.22406843279887897,0.007664184719789105,0.007276443708766686,0.0040001293945541826,0.012300673991461468,0.41671205349867924,0.012029375257551234,0.07357126355918889,0.04254091933761245,0.041806558724216125,0.022943435324056898,0.01123149424879235,0.008944537594635617,0.0024746470423372786,0.0036002111842254932,0.0,0.0,0.0,0.0,0.0005980193444858495,0.0,0.0,0.0010228939065933499,0.0,0.0,0.0,0.0,0.0032137120745047523,0.0037677630070933055,0.002392077377943399,0.0,0.0,0.0,0.0,0.02739958786684348,0.0,0.0024105625205883266,0.0
32,0.01529885994693975,0.01918640740599224,0.012394750160758868,0.011272470471394729,0.010097422832237572,0.23521004201004914,0.013190997038368277,0.005115356640828824,0.006741909406970978,0.0,0.4176215614707295,0.0145247122170968,0.07092643875305496,0.036284311103939274,0.022984117505478463,0.009878570547415326,0.0,0.007914961220538325,0.011485882006628405,0.028483894703759154,0.0,0.005787577722487523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022722766341281894,0.0,0.0,0.003054753811662142,0.0,0.0,0.0,0.001472095607479206,0.0,0.034462366965500354,0.0,0.0,0.0043382638165622
33,0.030246047241110338,0.01161545233597475,0.0053765970194916265,0.00788286841402429,0.001455962458200757,0.24771169604548912,0.018019936807020426,0.00591613336221286,0.006786314953486156,0.009339635677227892,0.4216211248076344,0.015487071115174656,0.05769075437984323,0.023129923695506472,0.006844872780417651,0.016243759378512936,0.02523351300082511,0.0029975697668839112,0.03830580971774021,0.013448553615046793,0.0,0.0,0.0,0.0,0.0004995949611473185,0.0,0.0,0.00016774674160244764,0.0,0.0,0.0,0.0,0.0022437949132230444,0.0024979748057365925,0.0,0.0,0.0,0.0009040289773141961,0.0,0.02068664691919228,0.0027138631260513833,0.0,0.004932752983909247
34,0.012961212238652702,0.010520831742433723,0.030431997294712347,0.01360332137200175,0.0017560992684067284,0.21797675655411655,0.015103632841391143,0.0008111733353027177,0.010375861320733112,0.023864418778592102,0.4410884907063098,0.022010875094253552,0.09818811776311939,0.012999414167374395,0.010756831601586912,0.0045109290163172725,0.017773538131371974,0.006098289909951566,0.022644568683493276,0.010986617874179058,0.0,0.0,0.0,0.0,0.0019587081614208506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013578314144279062,0.0,0.0,0.0
35,0.019730678915937296,0.018407414727692705,0.017643590516634403,0.013090810561917982,0.01040893457509684,0.23185168026144662,0.01528645001200845,0.008956060611871432,0.006479936745571587,0.007167954852465881,0.4294732969777129,0.0028963258434442966,0.08226728369685414,0.019081237339445684,0.035952521075948304,0.004033958671302107,0.00011839020663621203,0.011786769070534992,0.012011833655016419,0.006745915750603791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003342699843541242,0.0,0.0,0.0,0.0,0.0,0.00711324686898301,0.036153009219333704,0.0,0.0,0.0
36,0.020984057232204256,0.005225330273721376,0.0011484903303460882,0.022022579323570723,0.009217493814735963,0.23882914087151352,0.005558639477386186,0.005552368433308856,0.0,0.0067415501566542866,0.4275912857883024,0.022789633200831362,0.10771087011812563,0.018843354729608013,0.009350722612406893,0.005429758857462112,0.010144211386415105,0.03522726748153303,0.008528877393044778,0.017434175244403986,0.0,0.0,0.003652742914562264,0.0,0.0022354786637121074,0.004215671183728695,0.0,0.0032262294840844697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424773065051618,0.0,0.004092340377821739,0.0,0.0,0.0
37,0.02333669884434148,0.02036997390045678,0.004353397734684976,0.001404146389360964,0.009929224738854332,0.23085651553221928,0.027660672304030017,0.012507099959650027,0.0036726307899063223,0.007505305514053746,0.3954930115174338,0.012349266363582983,0.11328591868095028,0.018484133841838838,0.026305939942371653,0.0016674686362266075,0.031007202764626166,0.012330322069659502,0.011744074607906845,0.00049429100124207,0.0,0.0,0.0,0.0,0.0,0.000775935072887975,0.0,0.0046263509190413105,0.0048634501889942726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009775601639408306,0.013405631591873563,0.0,0.001795735454397884
38,0.018858692008329476,0.01012766077948824,0.009420953719721833,0.019054087627307266,0.0023634540318836807,0.23534913241497418,0.01689575272902913,0.004605597936620225,0.01045220491793089,0.017896687495646456,0.39186706025164203,0.016489994358985408,0.07436254866515374,0.030912139840299172,0.016125641265762165,0.016844377150074297,0.012985186149778333,0.01043080552333574,0.012662021156244952,0.0052302180043137,0.0,0.0,0.0,0.0,0.0007782848031991509,0.0,0.0,0.0032504766046187374,0.0,0.0,0.0,0.0,0.000610377063249705,0.0030266631235522524,0.0,0.0,0.0,0.009962147246763335,0.03590937529945357,0.0,0.0019975976615444866,0.000532692709745197,0.010998169461352476
39,0.03036536465402301,0.006179010845938708,0.013393304084224478,0.03058015680912887,0.0036986191268385967,0.25484134271807624,0.011209822303366423,0.01553026488378261,0.0132902502223777,0.004449906352081798,0.35786654391945244,0.01551510945547998,0.10680332708563396,0.05036698960865295,0.016732539743509023,0.020624802345720762,0.011358908841633743,0.011317969541857318,0.006756387736851254,0.0023125783345500583,0.0,0.0,0.0017290548702697996,0.0,0.000380709329233718,0.0,0.0,0.0032520174265026377,0.0,0.0,0.0,0.0,0.0,0.0,0.005617132383957131,0.0,0.0,0.0,0.005827887376856728,0.0,0.0,0.0,0.0
40,0.03829331090188098,0.014086708433484113,0.0170975567722157,0.023658634762749722,0.013564770172294176,0.23377307983941786,0.012582999682493731,0.006792719764201874,0.010617006023093557,0.0021808893905379905,0.40909868749884887,0.008161273710609086,0.07457982399901085,0.004345833173063144,0.02540859385695637,0.011983965531766842,0.018976994436579527,0.0016652867680264944,0.006608398776932507,0.015104849330345976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007996639438202637,0.0,0.0,0.0005739363458245049,0.0,0.009534125390347042,0.0,0.0008688452702746931,0.0,0.0,0.0,0.0,0.03244507073084172,0.0,0.0,0.0
41,0.013340018627093062,0.009253515258578659,0.011741909058557345,0.024980669065395807,0.006924285852363098,0.20568949765960257,0.012947677932956418,0.011896131896436313,0.0,0.001877601138003483,0.4238486616233872,0.025430469011594247,0.08780637179870632,0.026166790611066006,0.011660111667313422,0.00813109132162957,0.011002010423504792,0.03442780082756572,0.012507449032666124,0.006655775517558746,0.0,0.0,0.0,0.0,0.0008806469855392384,0.0,0.0,0.010785657583581645,0.0,0.0,0.0,0.0,0.0,0.005095171844905591,0.0007430458940487322,0.0,0.0,0.0031505376041895974,0.0,0.024423616137666162,0.0059443671523898576,0.001981455717463286,0.0007076627562368882
