,AGE,PTEDUCAT,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,Month,PTDOBYY,GDTOTAL,HMT100,HMT10,HMT4,RCT9,RCT13,HMT2,HMT8,RCT183,HMT16,HMT7,RCT1,HMT17,RCT19,RCT4,HMT12,RCT1407,RCT1408,HMT3,HMT11,RCT3,RCT5,HMT40,HMT15,RCT6,RCT392,HMT13,HMT19,RCT20,RCT8,RCT12,HMT9,RCT29,HMT18,RCT11,BAT126,HMT102,RCT14,HMSCORE,MMSCORE,BCHDACHE_2.0,PTNOTRT_1.0,PTNOTRT_2.0,MH4CARD_1.0,PTMARRY_Married,PTMARRY_Never married,PTMARRY_Unknown,PTMARRY_Widowed,NXVISUAL_2.0,MH16SMOK_1.0,NXSENSOR_2.0,MH17MALI_1.0,NXMOTOR_2.0,BCSWEATN_2.0,MH9ENDO_1.0,BCFALL_2.0,NXTENDON_2.0,NXAUDITO_2.0,MH10GAST_1.0,BCVISION_2.0,MHPSYCH_1.0,APOE4_1.0,APOE4_2.0,BCDIARRH_2.0,BCPALPIT_2.0,BCCONSTP_2.0,BCRASH_2.0,BCANKLE_2.0,MH13ALLE_1.0,MH3HEAD_1.0,BCDPMOOD_2.0,BCDIZZY_2.0,BCDRYMTH_2.0,BCBREATH_2.0,PTGENDER_Male,APGEN1_3.0,APGEN1_4.0,NXTREMOR_2.0,MH5RESP_1.0,NXFINGER_2.0,MH6HEPAT_1.0,NXNERVE_2.0,BCABDOMN_2.0,MH18SURG_1.0,NXOTHER_2.0,MH8MUSCL_1.0,NXGAIT_2.0,BCINSOMN_2.0,BCNAUSEA_2.0,PTETHCAT_Not Hisp/Latino,PTETHCAT_Unknown,PTTLANG_2.0,BCMUSCLE_2.0,MH7DERM_1.0,BCCOUGH_2.0,MH2NEURL_1.0,BCURNFRQ_2.0,BCCRYING_2.0,MH14ALCH_1.0,DADDEM_1.0,DADDEM_2.0,MH11HEMA_1.0,NXPLANTA_2.0,PTHAND_2.0,BCENERGY_2.0,BCDROWSY_2.0,PTRACCAT_Asian,PTRACCAT_Black,PTRACCAT_Hawaiian/Other PI,PTRACCAT_More than one,PTRACCAT_Unknown,PTRACCAT_White,MH12RENA_1.0,BCELMOOD_2.0,BCURNDIS_2.0,NXCONSCI_2.0,NXABNORM_2.0,NXHEEL_2.0,BCCHEST_2.0,BCWANDER_2.0,BCVOMIT_2.0,FSVERSION_Cross-Sectional FreeSurfer (FreeSurfer Version 4.3),MOMDEM_1.0,MOMDEM_2.0,APGEN2_3.0,APGEN2_4.0,MH15DRUG_1.0
0,0.0,0.0,0.004919480856709261,0.017110225848900738,0.0946617876230845,0.0,0.002202722653600414,0.015004728260047817,0.0,0.0,0.3661553339667787,0.02405101996147538,0.0694531853544673,0.012151927625766371,0.0003496385164445104,0.01933107316460579,0.0,0.02579998017196584,0.02859377296470959,0.007125204775968984,0.0,0.013111377792272992,0.013471677989672573,0.0,0.0044269615235974155,0.005712843616905837,0.0070392789488185935,0.0026617068178309417,0.004904416499911593,0.0040538078179492044,0.013387158400876604,0.0027823865098110506,0.0,0.0,0.01057502076507752,0.0,0.0034614213128006505,0.0016042237813336346,0.01382013551053056,0.0,0.00037461269619054724,0.0,0.0003496385164445104,0.0,0.01074411916474257,0.025406049924065734,0.011032367824439704,0.0033391869455131505,0.012641004817823428,0.0061546662380011575,0.024368651117757358,0.001101361326800207,0.00036308615169237517,0.0,0.0,0.011995430431195435,0.02786825109417246,0.0030164268373258207,0.0012560316987391845,0.014864090148513368,0.004894939230223144,0.00527820952244044,0.0,0.0,0.0,0.0002884517760667213,0.0,0.0,0.0,0.0,0.0,0.0,0.003434648293534445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001431186993979524,0.0,0.0,0.0,0.0,0.0,0.00826645349593806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010411469853359338,0.007827447444304773,0.0,0.0,0.0,0.0,0.0,0.0,0.00510835494805291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010261364476769197,0.0,0.0
1,0.009098008036233316,0.0,0.004423347735470545,0.018589041977085493,0.0,0.008339374135365864,0.012329381861877023,0.0,0.0,0.00776363352425243,0.477922859469468,0.0,0.050991860101317156,0.01112591767466755,0.035425623513231454,0.008760082023458933,0.03273714530045667,0.004512689346388155,0.006799711463946677,0.005943219759664331,0.0,0.00911639877506468,0.01510139620287458,0.0,0.01967851974351495,0.00565309429883222,0.0,0.0,0.012336320020693166,0.0,0.011453305546248004,0.015443868641506065,0.0,0.0027034081021950437,0.009301664129484178,0.0062877237036383475,0.0,0.0,0.0,0.005095598069548399,0.0,0.0,0.0,0.011247709063905246,0.0019509415568001087,0.006555891449328708,0.017600164926643583,0.0,0.006797252891591,0.0034752027579440805,0.01001222892473255,0.0007284182942025579,0.0046217395629725684,0.0,0.008352171924158009,0.0017459510660009674,0.016688928803634866,0.007068325152513631,0.016881883207789106,0.008174238843929702,0.0,0.0015461557939147744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008160913208501284,0.0,0.010431279759361325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009255706842194691,0.0,0.01328504829376865,0.0,0.0,0.001042339870297164,0.0,0.0,0.0,0.003493635085913593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017838594328186041,0.0,0.0016081812300237142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02055863890057631,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0020028161309020675,0.0,0.015680023147005364,0.013784346328721895,0.0,0.02266113924774078,0.40549566271012777,0.007761867455742995,0.13636548107923693,0.0,0.01750399941450982,0.020205854659336962,0.012852072011535915,0.02071355385743891,0.014053773482875263,0.014146282846723528,0.0,0.0,0.014186433762263561,0.0004412000752132097,0.0018311461768247487,0.0025839507161860343,0.0016902887786074646,0.010673771548616427,0.015960461794543405,0.008653960926846758,0.005449443710621286,0.0003398718282742904,0.010486888972138068,0.002561843930076928,0.004830877391430049,0.021781909920295498,0.005239611350734645,0.0,0.00574267787120872,0.0017593365228316215,0.0,0.0,0.013201783694166244,0.006556962922303974,0.0,0.01683749017185483,0.025391798462506006,0.0013594873130971612,0.00726055861720022,0.0,0.008931367896076908,0.005366149827958337,0.0,0.0,0.009453360132502331,0.0,0.003133294569233457,0.0005229575452910904,0.00042054939972986665,0.005465749828203705,0.0,0.032687949806812146,0.003624553677962245,0.0,0.0,0.0,0.0024720473387134104,0.0,0.0,0.0,0.0,0.002912518079829055,0.0,0.0,0.0,0.0007381139516149676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002833457768349873,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814887868384896,0.0033884741802584443,0.0,0.0,0.0,0.0,0.0,0.0,0.016093577703852044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01352576067703419,0.0,0.0,0.0,0.0,0.0
3,0.004589611235214344,0.0,0.0018175892376812756,0.00046697752285941997,0.0071138142816676445,0.0,0.004382399012545364,0.00041421030144348224,0.00048069255831081616,0.009426622034754334,0.18658393800951417,0.026640633055062587,0.3268782635718434,0.015904135747774304,0.028832729512045692,0.0213219612702971,0.00589374789377312,0.0128659633273717,0.0016156926824068094,0.007070637795382001,0.0,0.013686394967195302,0.0,0.0,0.0,0.011976745717815304,0.009671265525150635,0.0036539109194977672,0.0021438892400226974,0.0,0.00952189378563806,0.0,0.004933520065461457,0.016841136382431718,0.014457462020406237,0.015422861367474451,0.005007312032252549,0.009735310350769666,0.023500241271070317,0.009772625979612417,0.015811942079122985,0.00030007805120053774,0.0019933803699991653,0.0,0.007847620814988287,0.0067810733755694005,0.006612020606086942,0.006729540760905183,0.011277045648695838,0.0,0.0069806358691028424,0.007486989465576341,0.004567408234666903,0.002766219791243349,0.0,0.01943280797427778,0.001956882088131621,0.0044654471904841805,0.0041732036036337275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015188846497832726,0.0,0.0035398454555957246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071255344171407674,0.0,0.0,0.0,0.0,0.0,0.01589690724191041,0.0,0.0,0.0,0.01699342316333546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434652205691539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042511057253409335,0.0,0.0,0.027259157695577723,0.0
4,0.0013515569777147753,0.0,0.016336005290879703,0.11448194560844627,0.03198473085317507,0.0,0.0,0.0,0.0,0.008021579579120698,0.3636725579768673,0.008611395174895497,0.054562731946842705,0.012005189069644881,0.012161804056667848,0.0,0.014383416881950767,0.017475657064396726,0.0,0.011059307056367193,0.0,0.0,0.005744414272199281,0.015721779944320845,0.014695756112305596,0.008405507865079797,0.0004141469467650612,0.0004657714474821176,0.018466409448104373,0.006451583804796547,0.00914444540064893,0.000513211131947887,0.0012446720505346703,0.006134846915746306,0.010107046941502489,0.00043607007981659224,0.0004318971603925105,0.0016955914950027027,0.0034531777592493687,0.011200305216646021,0.0,0.0,0.01038556207245569,0.012152594366752669,0.0,0.030575352850712983,0.002320342103044247,0.003173751856747998,0.014557642013636865,0.0,0.0030264793609726857,0.006234790244388525,0.007356183893136936,0.00036545144340904563,0.005728489444988984,0.009450303621785044,0.018258045873193074,0.007884927906626782,0.0,0.02345350511214861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005188892125566744,0.00828980817905387,0.0,0.0,0.0,0.0,0.0,0.0,0.00033592001363861863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008734358320723558,0.0,0.0037471077711831624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045586583053392775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003482317610901163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017595810238213352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008307763810091656,0.0,0.0,0.009071053332087192,0.010766605814082533,0.0
5,0.006279485622593032,0.012434323496179464,0.020910695386238864,0.00039491505251724654,0.0015910858841029643,0.007292476968805254,0.01482946750835241,0.0,0.0,0.0,0.4104491917038959,0.022449305334934947,0.14010112907705027,0.0005008974079583436,0.04532136208536922,0.021824006718793153,0.0,0.0,0.00843821373399666,0.0,0.0,0.0034137260697540903,0.028567536834196928,0.0,0.02881700365280365,0.007702909704688479,0.001528230300066638,0.0,0.0,0.015281750808776718,0.0,0.0035114094533146793,0.0015229114724571548,0.006932147978443824,0.0064012536051546,0.009600765275328688,0.024610178974867475,0.0,0.003304562990060003,0.011078127387136986,0.0,0.0002590672981320359,0.0,0.006167140972561803,0.002798904148458978,0.0037797595805326104,0.012587438689148306,0.0,0.007847443999809212,0.002742250478145177,0.0,0.0,0.003954597083036559,0.03201780152042749,0.008136444263851175,0.0021450194881980694,0.0,0.0,0.002130918594780756,0.0,0.0,0.013385762026960511,0.0,0.004092626468553737,0.0,0.0,0.0037125337295735835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022275202377441505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012876449609324182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407636545841638,0.0,0.0,0.01823041942547412,0.0,0.0
6,0.0,0.01057150530592923,0.013399011584862704,0.0,0.021874000172253782,0.0053498303943640664,0.002017569548042883,0.012788898953369971,0.002489775393619692,0.003986842279823747,0.38358934136669776,0.0017028770502764182,0.13112667205553588,0.0003715159996086149,0.03355999365765729,0.012105173074561512,0.022517564771244624,0.02127555401664463,0.034158437306248284,0.014535146966117936,0.0,0.019205964923071788,0.0028798922727668037,0.003871789166685273,0.03063545302585292,0.013479662300797984,0.02177572311268322,0.005854191508984249,0.006372888550641891,0.006654540021732301,0.00010347767478618973,0.00408488772274468,0.0,0.003270408995580035,0.011374732364645984,0.0092396796411204,0.0,0.0,0.002002252759083542,0.0,0.0,0.012608003969995433,0.0,0.0,0.009597996415880506,0.009759063585833162,0.008117586117548679,0.0,0.0017402372779451996,0.0,0.0015332406333053992,0.0,0.00040671225220311987,0.031635285716739035,0.009932501178665074,0.002170387296478974,0.005994690871504807,0.010299611201625213,0.0,0.008822713337722235,0.0,0.0,0.0,0.005649232019903078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001486063998434463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004173821723998033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008115915575009897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034881224407697815,0.0
7,0.0,0.00464896088899839,0.004554170387755173,0.020968484373925962,0.015249127292169774,0.0,0.0027688664118299244,0.0,0.0,0.0,0.4927464887902719,0.025945075669345466,0.07095923981040309,0.018154731194163616,0.007349085625090314,0.012852668922315083,0.0158674715234111,0.004160221196246284,0.006167618932803491,0.0064403032898011775,0.0,0.0,0.0,0.0009984700091144262,0.018372732453377064,0.0,0.0065458477862167744,0.0,0.0,0.020250812910272583,0.004041426227367921,0.01401448896816437,0.003254437910323816,0.009759559957538291,0.010334997668619495,0.0,0.008395274556515874,0.0,0.0,0.006595607603064442,0.011256439317752708,0.004007724904308955,0.006899595526008567,0.009012596700465478,0.008628753165186406,0.0,0.005129149612401512,0.01998361352289774,0.00471974369545029,0.013854698879532956,0.009446859505011397,0.015947810824998274,0.001770181261580154,0.0028903079211207096,0.0015641514068392129,0.007771331175223777,0.007423809419619303,0.0,0.0,0.0023899926199240857,0.0,0.0,0.0,0.0,0.0,0.007208421323362842,0.0,0.0,0.0,0.0,0.0,0.0,0.0037191687111987103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806757404307489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015317690764076393,0.0,0.0,0.011594215340859602,0.0,0.0
8,0.0030418643863807313,0.0,0.016594611282164686,0.0,0.005427926714094358,0.0,0.031563002201969864,0.00554902560381354,0.0,0.0063269087549886315,0.4049563151927557,0.028393106818736673,0.08529872905889417,0.012147712410439163,0.030621371702496104,0.022822692918516175,0.013821125575835027,0.009251316133344165,0.011926967298885136,0.0,0.0,0.0,0.008895969328098188,0.0,0.0002691594585893283,0.0018121836789049646,0.0,0.016581231105273094,0.0,0.012695710626925472,0.006527546084962953,0.008847686391185857,0.011629496332797543,0.01252249132970565,0.026309217743819256,0.005040492235546097,0.004500944279743751,0.0,0.0,0.001741380133600647,0.006233759579102085,0.010366873500277084,0.005448917977302857,0.0,0.0068105499370329815,0.0028184681772933755,0.009768870386071665,0.007430247633430965,0.007096719213777136,0.026421271742062324,0.0,0.0048847457299544626,0.00406339762363115,0.012934489308155188,0.0,0.006995808405036984,0.020947761319123643,0.016214898552578683,0.0,0.002721501192403199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00395252868771773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009639896165032568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011630346976082043,0.0,0.001308414034809234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015646216446713587,0.0,0.0,0.012015444908417905,0.0,0.0
9,0.004312440271823489,0.0016205152054836146,0.012485728039481317,0.005281668635437291,0.007436846561348477,0.0,0.00039612514765779755,0.0,0.0,0.008079679368056493,0.44776728988050374,0.005176310964137836,0.1028905588384059,0.0,0.0,0.02337420410456357,0.023614591371759346,0.004472893569006364,0.008533030194408759,0.013733788060767707,0.0,0.0,0.015108140709717303,0.020446009143697475,0.0038885655146158383,0.0,0.0,0.007396343248036122,0.0,0.005836007228943547,0.0,0.0,0.003051986446954254,0.004085184077507639,0.010639705289194461,0.019411590125962178,0.00661224284936476,0.01229384862002641,0.006856012171000328,0.008041310581863309,0.010417130121799052,0.004914745021100418,0.014504578208257032,0.0,0.010544884915274232,0.011788328666663258,0.0030919937266472575,0.004204137576033696,0.01164082090500859,0.0,0.019604174308096484,0.012328552790164926,0.007936696786520401,0.004973601816209663,0.009459309546075817,0.009884303936356975,0.000507233420781329,0.006087884881471588,0.007091343323810036,0.005186285452378952,0.0,0.003288080221973918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046553169062347926,0.0,0.0018579942351867767,0.000505544331801037,0.005304388363879201,0.0,0.0,0.0,0.0,0.0,0.0,0.009169582382959583,0.004939824105957463,0.0,0.0,0.0,0.0,0.0003781194591278969,0.0,0.0,0.0,0.0,0.0,0.0,0.000485845800759778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012768048845923448,0.0,0.0,0.0,0.0,0.009638633723821155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
