,AGE,PTEDUCAT,FDG,AV45,ABETA,TAU,PTAU,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,MOCA,EcogPtMem,EcogPtLang,EcogPtVisspat,EcogPtPlan,EcogPtOrgan,EcogPtDivatt,EcogPtTotal,EcogSPMem,EcogSPLang,EcogSPVisspat,EcogSPPlan,EcogSPOrgan,EcogSPDivatt,EcogSPTotal,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,Month,PTETHCAT_Hisp/Latino,PTETHCAT_Not Hisp/Latino,PTETHCAT_Unknown,PTGENDER_Female,PTGENDER_Male,PTRACCAT_Am Indian/Alaskan,PTRACCAT_Asian,PTRACCAT_Black,PTRACCAT_Hawaiian/Other PI,PTRACCAT_More than one,PTRACCAT_Unknown,PTRACCAT_White,PTMARRY_Divorced,PTMARRY_Married,PTMARRY_Never married,PTMARRY_Unknown,PTMARRY_Widowed,FSVERSION_Cross-Sectional FreeSurfer (5.1),FSVERSION_Cross-Sectional FreeSurfer (FreeSurfer Version 4.3),APOE4_0.0,APOE4_1.0,APOE4_2.0
0,0.010571647571398892,0.01113912595928533,0.032000127687173,0.012774392948911226,0.0024404962916188106,0.029151057055415697,0.007749766526877751,0.013751872592767441,0.08636418893305893,0.02271425300462658,0.014871544384525528,0.07403615123462369,0.003658412744285265,0.011439379971304328,0.019275761802925413,0.23807990267226659,0.01386854204171557,0.02502085881153036,0.014347019345876306,0.009693741232728368,0.0010056947484740225,0.003280916388312003,0.002078656147435579,0.003917796360187223,0.0038621944467784543,0.013361200767142669,0.01403091772453042,0.01340155557029309,0.0,0.006969089964375563,0.007419380899013679,0.005542483881385241,0.2155609516882338,0.018740257525866385,0.003400964836488172,0.0,0.001705564018408682,0.012177313816754317,0.008404038255220328,0.0001539745294396727,0.0,0.003523356490899976,0.0005395524135781841,0.0,0.0016167325591165617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001322781184731732,0.0,0.0,0.0016592082913757815,0.0,0.0,0.0,0.003377174679043485,0.0
1,0.031702037517506845,0.0,0.05382117568489714,0.02823065319545287,0.011608182892251542,0.0072813743135561,0.0036335222894377664,0.013853074399712726,0.11648703026836808,0.011592915214552194,0.021376992911857982,0.012293523233790559,0.002939358204157425,0.0,0.16688930241222388,0.12731732918161826,0.0014936152438063792,0.04017782414459895,0.028140166150494167,0.022035026187471177,0.006594666924082255,0.010697767788191547,0.0,0.001008405818464514,0.004040647987575683,0.03562849631437626,0.011977487439513981,0.008614959352668938,0.06965171342673238,0.0,0.0018670190547579743,0.013146456329550409,0.03760723532708286,0.017707151274778236,0.0071709329556246424,0.016993801004645284,0.006415756388168311,0.02830339981015773,0.0,0.005574225556461577,0.0,0.0011202114328547844,0.0,0.0,0.0009165366268811875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008419557052820319,0.0,0.0,0.0,0.0,0.0,0.0008254189505245775,0.0001867019054757975,0.004658347832856999
2,0.01693228375105351,0.013138653485579618,0.04533233969774129,0.0,0.003406021815171758,0.018296972197244372,0.012330305827273179,0.0298887545524388,0.051813453280467596,0.02024355984150212,0.008414516907685476,0.06361501497619021,0.0,0.01032939396499352,0.052168294203761706,0.028264302844557932,0.05824406426117447,0.09136275315062442,0.004624240770770193,0.052820599324066395,0.021399789490652337,0.005002610586300095,0.0021581127318845085,0.013525004060485592,0.00588866854518251,0.0033800365296435967,0.0073942609965174265,0.16295003333934296,0.005212672290859506,0.004161564882920087,0.0,0.014840970876841752,0.03170878157846833,0.0032851884859786693,0.013426405915027076,0.012052284954094106,0.02179108732867256,0.04127546570381894,0.014061531771462948,0.012563226186143191,0.0,0.0,0.0,0.0,0.0037407287352664814,0.0,0.0,0.0,0.0016369684721849894,0.0,0.0,0.0,0.0,0.0,0.009795160013359555,0.0,0.0,0.0003425575764896043,0.0014915865559402286,0.003766887677471143,0.0,0.0,0.001922889862694977
3,0.018624470295591177,0.013618119723697876,0.019288817413963377,0.010407290001252439,0.02609809003565361,0.013103702489313935,0.0014053393868128036,0.008724245011019044,0.022088146382262076,0.024009892862746806,0.04353688537375013,0.19582722311385722,0.01200550509086728,0.004057548946365987,0.0004747768198691898,0.15185938632733095,0.017216928805892474,0.09396919851480232,0.004087711171253128,0.015492484551427814,0.0018068649259021766,0.010336667456247742,0.005727682566648235,0.004580865885860964,0.007186864290649302,0.04359499422640927,0.01312289703951333,0.01168081040458561,0.006022883086340587,0.004048715852484504,0.005868495608131899,0.06721017840972425,0.02039147248660802,0.005472685861557587,0.020664134819192596,0.0014053393868128036,0.025254958569659963,0.0078368528172169,0.014864183725736033,0.007372722509412012,0.0,0.0,0.0,0.0,0.0,0.0016864072641753639,0.0,0.0,0.003884759590689679,0.0,0.0,0.0,0.0,0.0028483698682910843,0.0012146147557453501,0.0,0.0,0.0,0.003197147104999128,0.0,0.003001227067842778,0.0010540045401096028,0.002767437561723676
4,0.03545768317742224,0.005399714743657709,0.008266136860086763,0.0,0.007241066310284528,0.0038742581845188865,0.00411521832604063,0.13393425078146087,0.04169059361052747,0.017687203898934526,0.03647841949889716,0.029660752277638376,0.01934245254599997,0.005571893528688588,0.03437411430377839,0.07687541213384011,0.034644183458506936,0.05323359263115754,0.0158033270567316,0.0035595368391138447,0.008135591173492145,0.01300401846552578,0.005129870040291913,0.0,0.0205403898452924,0.0018945542762441724,0.0049853751034393675,0.01957374468126675,0.002262417482487613,0.021255764835870293,0.006334768950965318,0.1779499296417285,0.005849904037284602,0.01609678090197107,0.02621317798761837,0.030995786032120824,0.010177746093141586,0.006205487951966025,0.02570831621956951,0.013903669941123228,0.0,0.001809933985990091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044127914325091736,0.0026063049398257305,0.005502199317409878,0.0,0.0,0.0,0.0,0.0,0.0,0.00010923518117692423,0.00213243131440287
5,0.023211412085148743,0.0033576042946303138,0.01595193937617553,0.017932731976284085,0.01637996750517341,0.021858088067661843,0.0016844168702158783,0.023866826099091326,0.007855955311872605,0.06834560590429058,0.12080408977004922,0.08854501776029998,0.004772073780637762,0.003939172897600425,0.021672269252402933,0.06214929585011161,0.006366435435019364,0.2529885263560534,0.009525584624864433,0.01114509164579106,0.028763491304918856,0.005890107608853474,0.006587024188849865,0.004356491572282833,0.0011376353374747386,0.017745051211531745,0.01944292558649344,0.001790722290469501,0.010259199679971402,0.0,0.011789823666158427,0.007242852820199625,0.0063410755392875355,0.007285573692977363,0.015487236355246186,0.0,0.01278883741319856,0.021501109759168417,0.008374893941937621,0.012065465700849952,0.0,0.0,0.0,0.0,0.0,0.0010072812883890944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007686776696721983,0.003571991544642879,0.0,0.0,0.0,0.0018131063191003704,0.0008241392359547137,0.003507666501797398,0.0003874158801496516,0.0
6,0.02547397390096257,0.0050179403344821705,0.01260148627376059,0.0011299240993302196,0.00449836619748658,0.020642044172235162,0.015563943815675252,0.010892319530645032,0.033647922292223076,0.02651757076687021,0.09899845485857721,0.023893473202889856,0.02697573012092596,0.008009589544820232,0.1605840637820834,0.11379906633644352,0.07566868724972795,0.028176472242479534,0.014299144899431404,0.01387780367422065,0.03320167118156516,0.01712181923623571,0.015401370436921366,0.004596369818346853,0.0036794383802492637,0.036281145166906295,0.05468816522245676,0.0017709830781338926,0.002253578849384814,0.01873780069913615,0.0002972776499428321,0.0020406755555085385,0.011147436519896373,0.007637748852377357,0.007010164704844494,0.007192778026436326,0.01385438954807257,0.012942506914277589,0.010879902449398328,0.001057622408450458,0.0,0.0,0.0013720506920438368,0.0,0.004746301545887803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034301267301095908,0.0,0.0,0.0,0.0011421669344445244,0.0019208709688613719,0.004990314676138228,0.0003373464587031633,0.0
7,0.01470286522402312,0.004638423155216489,0.0,0.00456406809216123,0.007264822299900515,0.005833109830200835,0.00862514939749959,0.0,0.02384232452840321,0.009851239763194769,0.1996126504236588,0.0011048040029438147,0.0,0.0035707806907446914,0.009501200056372394,0.21788859054644982,0.008328645243990277,0.03903904905862157,0.01551381186266349,0.006094027304639147,0.009688009908326188,0.006970898770915953,0.011988881486932623,0.0032091925799796524,0.011035647933925556,0.01273908676887017,0.0051381986608543965,0.012532011126924595,0.00420965398264544,0.1783098081238717,0.003106299870684779,0.0,0.0633507082966546,0.0074454426052310155,0.0322134213453685,0.014053279443229472,0.005621692005273238,0.005334240386838781,0.0008522246981406381,0.0,0.0,0.0,0.0,0.0,0.006436942041047708,0.0,0.0,0.0020569441800263035,0.0,0.0,0.0,0.0,0.0017676864047101032,0.0,0.002651529607065155,0.004713143665705295,0.0,0.0,0.0092929738594585,0.0,0.0,0.00011610419735369977,0.005190416569282171
8,0.0707774298363792,0.004900380777540232,0.004260527562984077,0.005596293538535987,0.012648664370812059,0.0021120563987442435,0.019524116172767496,0.013085921352921115,0.024299373085665207,0.024559997979134097,0.0751228060508061,0.05005962125576536,0.006760462320114701,0.005349043408206656,0.013074191068512033,0.026607303421757943,0.022879640162326065,0.1516852847722879,0.0191490205918535,0.17540315384337046,0.011828341801245704,0.0007931452260254099,0.001448267244853195,0.005189433157731602,0.020609249441530603,0.005095496242750864,0.001955160780551814,0.030719779164765676,0.006327649977145356,0.002017229376759806,0.0051699722690518235,0.003976550834316638,0.08147704976826334,0.0152477296762185,0.005333517961213996,0.013697759248906058,0.017194797554104038,0.0018248167285150256,0.010557674450786267,0.006838298694941697,0.0,0.0,0.0034034280254050093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028921324616065273,0.0,0.0,0.004216685785976422,0.0,0.0050555960534151715,0.0,0.0,0.001685003236800352,0.007589946866634724,0.0,0.0,0.0
9,0.023800083508236248,0.005504835952491079,0.04048593323997701,0.008837843852323907,0.008692752272269767,0.0035529798544153474,0.010100317085386607,0.04570396337876566,0.008345135062645339,0.07942642458809906,0.02762614981570453,0.006031650698612793,0.00839631352926124,0.006527307594421378,0.009226062624968886,0.3161606077301776,0.04177281835213197,0.007042070701041272,0.012445223773236057,0.0074364314048405425,0.025982930298825493,0.0,0.008458164482150074,0.0060795732558184355,0.007790318420695633,0.004351619007878647,0.010588858027155913,0.011044829468849143,0.022023414723314025,0.006692786696607039,0.01508622918879265,0.008653302945716534,0.015623969907670232,0.017938278448622835,0.017331690814611587,0.009376550571105065,0.005936097490582003,0.023018194773925985,0.004736472168552723,0.01779146760965329,0.0,0.0,0.0,0.0,0.0037764962936197586,0.001681956866163025,0.0,0.0,0.0,0.0,0.0,0.0,0.001802096642317528,0.0,0.00273994768822292,0.0,0.0,0.0,0.001681956866163025,0.010532802292997424,0.060325449708616426,0.0018396403223658092,0.0
10,0.02723651457899906,0.003247452672586155,0.007622785444849711,0.022562748908855415,0.02302161963636695,0.005756637592197012,0.010072886549333656,0.02629877961253961,0.013291125053111606,0.10129309666933903,0.24664112059059687,0.03951448019508596,0.004679819135783304,0.007648917605077146,0.007398984669765137,0.0391304176969955,0.007205893553757118,0.05245186533419433,0.008119376416325116,0.0,0.02923788300674069,0.008988307677380538,0.00810917227861622,0.007476002237655227,0.0,0.014900379283316533,0.027208610289351468,0.0,0.008104927893693669,0.00735680066346119,0.0,0.11738246329448815,0.008704820214424185,0.02085519778640589,0.011012039169864311,0.006192946640351487,0.004711899241168899,0.0042198326631203405,0.014987135465233095,0.0198900680497238,0.0,0.003907883029693122,0.003044903462374732,0.0024786962252580967,0.0,0.0037787471025873473,0.0,0.0,0.0032255971739898986,0.0,0.0,0.0,0.0,0.0007464191807579943,0.0,0.0,0.0,0.0,0.004167735774912516,0.002967285385044553,0.0,0.003149724894627141,0.0
11,0.003117244494842042,0.017572636555428837,0.004950118963748406,0.001137200217993536,0.010901778940689251,0.0022078306552560578,0.026175699029221546,0.012161754132622452,0.14512364564849503,0.0018090197170984542,0.045394469096375796,0.009676918533768918,0.013149580874639147,0.007948942606626166,0.0026287317764086913,0.38330101621680857,0.013089851955004419,0.08573213131225461,0.0,0.01210806544515764,0.010047373886102466,0.0,0.0038002482882827635,0.003553431587157681,0.0025910438656358086,0.008244005520383062,0.015916184060298603,0.050490643690365614,1.4016127554468272e-05,0.0010364175462543234,0.009375547374274531,0.00027637801233448524,0.0049201360437567876,0.006682652423856147,0.0019899216888083003,0.009397034907714244,0.002072835092508647,0.009400189808935762,0.01310763050616509,0.006525780586079639,0.0,0.0,0.005013018154536773,0.0,0.00013818900616724032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032548930129098165,0.0,0.0013818900616724313,0.0,0.0,0.0026774119944903358,0.0,0.020421686657364074,0.0,0.007873087478402723,0.0016117164455485774
12,0.030796341079000145,0.002918926486551654,0.01807993600089062,0.0036817498130835473,0.006124024664915274,0.006252852321756117,0.010957435524882346,0.005099668926016747,0.03842862064115198,0.07389452760716338,0.18999981069190308,0.011088820372725268,0.005215681676697682,0.007185988027309876,0.007363369067663082,0.06986617854381091,0.010616364753577611,0.05368593255912213,0.02271773582177552,0.02479133214269515,0.01614163088221357,0.002566257954821638,0.0017821235797372491,0.005656515751002999,0.0029532333607074418,0.0438070265921651,0.009968192843391795,0.046347360779434556,0.0010692741478423493,0.00191717336266156,0.16132674978717199,0.008204896961110293,0.017839941844392228,0.005708616943596755,0.0065172135425696255,0.015615007686402817,0.00894432616821847,0.011630630877361372,0.007607177240548112,0.007750403818323438,0.0,0.0,0.0,0.0,0.001425698863789799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029387567265863252,0.0023376204134124843,0.0,0.001994371189101172,0.0,0.0,0.0,0.0,0.0,0.004860141347350326,0.0043243606133942574
13,0.012405910810353969,0.003166790278968026,0.002620493799865056,0.013211359394709086,0.00733626752876672,0.007883683750095762,0.005446264871187345,0.1633898481939901,0.02501748992359708,0.01973650137827183,0.06508006268506124,0.010738726747712887,0.006598724250986404,0.007634918085623201,0.021780325768999544,0.08446451870362254,0.018000299755077307,0.1902070405708305,0.012594392560727712,0.06102946744320564,0.007768348029266938,0.0,0.0,0.0,7.304138157275676e-05,0.018770435295411097,0.003724841389187168,0.024412971110982496,0.003592371795621734,0.017573254968969967,0.0038475118379244135,0.008332247266882154,0.02582769962512477,0.005728015624547488,0.025911965631427322,0.0051822808349891,0.04847421758782616,0.007131303349655707,0.026585083983495114,0.005348427174283675,0.0,0.0,0.0024299051647874307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002062114719045203,0.0,0.0,0.0,0.0017689709599652478,0.0,0.0,0.0,0.010603485602585309,0.0017689709599652478,0.004739449204831782,0.0
