,AGE,PTEDUCAT,CDRSB,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,mPACCdigit,mPACCtrailsB,Month,PTETHCAT_Hisp/Latino,PTETHCAT_Not Hisp/Latino,PTETHCAT_Unknown,PTGENDER_Female,PTGENDER_Male,PTRACCAT_Am Indian/Alaskan,PTRACCAT_Asian,PTRACCAT_Black,PTRACCAT_Hawaiian/Other PI,PTRACCAT_More than one,PTRACCAT_Unknown,PTRACCAT_White,PTMARRY_Divorced,PTMARRY_Married,PTMARRY_Never married,PTMARRY_Unknown,PTMARRY_Widowed,FSVERSION_Cross-Sectional FreeSurfer (5.1),FSVERSION_Cross-Sectional FreeSurfer (FreeSurfer Version 4.3),APOE4_0.0,APOE4_1.0,APOE4_2.0
17,0.01590349413077682,0.0040314564329892244,0.19652451600020457,0.1804115843744636,0.12173045671084694,0.007505376051548601,0.044349172698057555,0.006750244919719166,0.00783127362299122,0.0018136105078912295,0.007805606826957387,0.0663502283643264,0.005279013098274044,0.056360969730832294,0.0016252562587788296,0.018261973519872757,0.01085893587392894,0.002246200132957408,0.013435289789576475,0.006671677885120527,0.01827276740597542,0.039347097776921906,0.14774448326055112,0.0,0.0,0.0015350226365210542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008019392527947101,0.0,0.001884912584145862,0.002530572166454118,0.0,0.0,0.0,0.0010097745986495687,0.001553499382537798,0.0010097745986495687,0.0,0.0013463661315327583,0.0
18,0.0033747689748119683,0.006069881597883616,0.16244953755703595,0.01469041185252752,0.01791068768523349,0.0,0.014326902227336354,0.059989514473241884,0.012956313441536615,0.009665040537056946,0.0022311381445691944,0.08788298924493787,0.01909700819218841,0.06263993918206538,0.0049327949153514915,0.010781692769781364,0.009429818992316607,0.014655074250684637,0.04641835967972719,0.006144369378776738,0.025199385487829136,0.044386796264772446,0.3266471818323419,0.0,0.0,0.0,0.0014262833337080148,0.0,0.0,0.0,0.0,0.0018604569098707327,0.0,0.0014095653121757384,0.0,0.0,0.0,0.004711169236409396,0.0,0.0,0.003533180639493743,0.008650231445769539,0.011366700444460759,0.0,0.00192336493975045,0.0032394410563549745
19,0.0038974494336834345,0.002650640915370261,0.2387075982916261,0.005967189007155876,0.0028539537090341723,0.18874648553668064,0.019433895856682995,0.00554755319856544,0.006522588155087367,0.0020054809847267164,0.0035804417271723303,0.17640813447931986,0.019133277033701296,0.0202650538099102,0.00584804099899636,0.009104651495848172,0.007017463403371281,0.00693280331893886,0.011019044666549528,0.0134856299928744,0.00466236836597215,0.20836217902332851,0.02169549159959265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030489377193412253,0.0029246597693931287,0.0,0.0,0.0,0.0,0.002530666937802724,0.0019338566638436184,0.0,0.0,0.001336987323151144,0.0,0.0017547958616358765,0.0,0.0,0.002622680720643447
20,0.01243779594875252,0.0021278635799619246,0.5760134620090014,0.049860673035622166,0.0003174106716600369,0.03870265133554257,0.02363392451130628,0.010821339057121165,0.10165375782030932,0.009103608855321825,0.0,0.012123161867757793,0.0056093640656776625,0.017771418023882348,0.01748716312057036,8.444702658392886e-05,0.008691006485929558,0.01267824110539931,0.0025761859966317146,0.01905831462373436,0.007141463658069587,0.019130043319465388,0.0249422967578461,0.0,0.0,0.0,0.0,0.001351934342255709,0.004403558819690331,0.0,0.0032446424214137015,0.0,0.0,0.0,0.0,0.0024900471244775745,0.0,0.0033023494227498065,0.0,0.0,0.0,0.00450644780751903,0.0,0.004718250854472425,0.0019313347746510124,0.0020858415566230937
21,0.013346694550001672,0.0017166574120025101,0.19474238482080197,0.15556971957008756,0.005749413806307713,0.0042856741242859415,0.07224539930738601,0.007931828651412632,0.008154649743604884,0.03540167565648572,0.00553754783992401,0.096161699712372,0.03142077158367111,0.042890637645519106,0.012683126007335647,0.007827093192991737,4.996483425022206e-05,0.006778702939605741,0.008299771186298684,0.008276639288154712,0.003896463316879108,0.04173761824363815,0.22425442333860487,0.0,0.0,0.0014040538296869363,0.0,0.0016570155940437569,0.0013981069074744201,0.0,0.0,0.0021366780028459005,0.0,0.0,0.0,0.0,0.0005256795248735259,0.0,0.0006164492537365173,0.0,0.0,0.0,0.0,0.0,0.0,0.0033034601157172195
22,0.007209217667910558,0.027790015720311822,0.09670941403891778,0.004719765906849248,0.004559748995820038,0.03797263847086411,0.24728281640457458,0.012876641894428019,0.02655351031646133,0.006984453926485444,0.01233211951004608,0.05413190766020383,0.008761570908913918,0.22544008016995487,0.008444347222865314,0.0018587509798489409,0.031196863442844815,0.014744844861457131,0.025789438719545817,0.019363010607539758,0.005017595006158889,0.015875902906511606,0.08738687775863119,0.0,0.0018351288230735738,0.0016030052650764794,0.0,0.0,0.002968204293747083,0.0,0.0,0.0,0.0,0.001961110262286587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000485842101351945,0.0,0.0022037773751011195,0.005941398782218248,0.0
23,0.018453706813187306,0.0,0.32975940701110934,0.007164452184064749,0.108763297194372,0.004335711783480532,0.006368821137993818,0.0025315641699052683,0.0016024517306608532,0.004331507150562831,0.0,0.08003874790152182,0.001984277298207976,0.2314967912058631,0.020558746077135537,0.0036967328771168456,0.013985626450869435,0.006114955804201815,0.0069322061868388515,0.003048981181296475,0.0049215298777921445,0.008563358126371294,0.11748494553408495,0.0,0.0,0.0,0.0,0.002134416014709595,0.0,0.0,0.007766953040172245,0.002575070259357615,0.0,0.0,0.0,0.0,0.0018874094514609733,0.0,0.0,0.0,0.0,0.0,0.0034983335376625227,0.0,0.0,0.0
24,0.022670121071412846,0.0028913608684092433,0.04293244146419667,0.0,0.01901599669734472,0.015739310167454307,0.0,0.006569631554013754,0.0258361856035415,0.03172135810589614,0.0019207896835064715,0.5426014093516862,0.010127392375410918,0.04412126404597269,0.021020881752690186,0.012075860941077085,0.009119909417288727,0.013139917830694807,0.004155890406132183,0.002884598079324026,0.019304230825058326,0.06260314616009179,0.07775986829638876,0.0,0.0,0.0,0.0,0.0003756563545369029,0.0018285917786981611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001645732600828345,0.0,0.0027765722534443117,0.002236135468983806,0.0029257468459170572,0.0
25,0.0026925888328985024,0.0017831266822656616,0.30514176751406996,0.006728717839237357,0.01644767038899588,0.08615822149061683,0.026997698802000897,0.005777418743627158,0.0,0.002349531628397108,0.0,0.36693307253659885,0.004333988463840147,0.0540857473413049,0.008877158932195352,0.0030905365978339265,0.02284237907074801,0.0024172464381421056,0.014031628264335247,0.0010356150600058344,0.005094044023201602,0.016284836185281457,0.03731633134988959,0.0,0.0,0.0,0.0,0.0014984419943705905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011557302570240377,0.0,0.0,0.00517714621953268,0.0,0.0,0.0,0.0,0.0010401572313216358,0.0,0.0017493553435863867
26,0.005264962566949766,0.005441560489152648,0.3632673979217352,0.13042539764511407,0.016992505816757254,0.01100158429669801,0.0017640297552066228,0.002145223462076365,0.012499052596131587,0.00508573818188868,0.0,0.1317758016198888,0.011616868680226763,0.009031082941385209,0.009188682870235375,0.004886431274591457,0.0072618776060139585,0.0035039964824049984,0.008308110696181375,0.028424373107699432,0.011557730337064072,0.08149052631773418,0.09920149665394655,0.0,0.0015714931358064234,0.0,0.0,0.0,0.0,0.0,0.0028359134843245425,0.0,0.0,0.0,0.0,0.0,0.0,0.0011942513077758976,0.0,0.0,0.0005796464448252932,0.0013178991131797839,0.0018098137335860326,0.0,0.030556551461419616,0.0
27,0.023421745422250083,0.006097617083178052,0.051642682412763805,0.03996269875743302,0.008084258082155293,0.007981236034009378,0.03268490055937229,0.020778233016888397,0.001805939644780811,0.0030412793715766493,0.007766563842547872,0.06882485223049917,0.02348476406364668,0.024341897158384848,0.013084028803325832,0.017583582297408945,0.0026047513287310036,0.009127862979080768,0.017234338163857423,0.0282630174204492,0.009350169315391474,0.5536039308134363,0.0006883013911072046,0.0,0.0,0.0,0.0,0.002697942222364853,0.0020628915207065615,0.0012126742332928422,0.004713328565033171,0.0,0.0,0.0,0.0,0.00011672740086302543,0.0,0.012538133076284442,0.0,0.0,0.0,0.0,0.0,0.0,0.0051996527891805455,0.0
28,0.00459250124625976,0.00748796224969774,0.21574169043071262,0.04418281720727688,0.02553100705882933,0.005841592166555946,0.012706952127257037,0.006899926336213922,0.11324303164750377,0.0029224677938555982,0.0008838596145581183,0.017941878940088904,0.0036041607554356514,0.06560896208497523,0.029155154781780847,0.013648321862426002,0.017756646907544332,0.008926512208163742,0.007714101341320644,0.0015642518620541438,0.017318814471786455,0.21653451165711568,0.14277740191643368,0.0,0.0,0.0012200375361036272,0.0,0.0,0.0005832090009116117,0.0,0.0,0.0,0.0,0.0,0.0,0.001673194335227831,0.0,0.0013943286126898596,0.0,0.0,0.0,0.003622245662267125,0.0,0.0029878470271925564,0.005934611157761216,0.0
29,0.024539943755512123,0.007058618911998669,0.1534144775865695,0.024226763854241384,0.05102166942936738,0.04374169104823511,0.09728576012081129,0.008345069372184238,0.0018777726429174755,0.014143931457823788,0.1601561519346758,0.04602023784861953,0.007339818218321398,0.04450835225842687,0.006047132704215742,0.006154964353344611,0.010674619562213529,0.03171470414758924,0.004581161139557379,0.0190850740060044,0.0005672763453100536,0.1554267791867356,0.04893480305290871,0.0,0.0014179784479582324,0.0008054788816804184,0.0,0.00039644663707708104,0.0019349261076837703,0.0,0.002609751576644557,0.0,0.0,0.006030980229806645,0.0,0.0012548031358331298,0.0031227796643610068,0.0,0.0,0.0,0.0,0.006347417672151298,0.001812327483780942,0.002995374591249056,0.004404962634189788,0.0
30,0.01029616412078647,0.011727017026204179,0.05225066030736462,0.014925611331829795,0.2041756929294206,0.004930329056268416,0.04894120948559806,0.008335411833470516,0.01987975896635042,0.015267723813839881,0.0038441222453460566,0.32586801409663896,0.011629875371806734,0.0321477228767806,0.015722598636883845,0.005294700329468653,0.01174684548361967,0.007280389175241645,0.011328739378370496,0.00198212553275656,0.012243291657087185,0.08807501507295111,0.056814514168741434,0.0,0.0,0.0,0.0,0.0002661315400624188,0.003243478144510735,0.0,0.0020054188039840774,0.0,0.0,0.0017108456146869826,0.0,0.006912888391983433,0.003444597916085243,0.0,0.0,0.0,0.0017468349409634108,0.0,0.0,0.0018019323025059637,0.0041603394483920786,0.0
31,0.018698928860627587,0.012819764499067503,0.426299415875749,0.014625801525059625,0.01573911174650287,0.012541867047468406,0.055353637254464745,0.07925903744558803,0.00287187860468969,0.00017683326593691064,0.046004520931760676,0.01590329439915661,0.03176467968813703,0.0486582238642011,0.003934073967474497,0.0013402100155218552,0.007382628521952665,0.008934733436812368,0.008372450790554523,0.005701984429674801,0.0017869466873624733,0.08935116322974085,0.02258951270506294,0.0,0.0,0.0018556754061071832,0.0,0.0,0.0020972691254803368,0.0,0.0,0.0,0.0,0.0,0.0,0.00122945006323733,0.0,0.0,0.0,0.0,0.0,0.007482839253330358,0.0,0.05722406735927821,0.0,0.0
32,0.014598649923360347,0.0030768022379409877,0.5729837283249899,0.011170010071262304,0.013522682380228657,0.005901328208470382,0.0005908651957745726,0.005506373305811616,0.00016207235868751415,0.00551887953868436,0.0008899977085500132,0.013721667745266697,0.017796611354731436,0.01710898033652042,0.0012767257377964537,0.0,0.003585978665315145,0.0,0.007095633105131288,0.0055853531752860335,0.0059171025678041896,0.029820713009844055,0.2536480503515683,0.0,0.0,0.0,0.0,0.0027194099002799186,0.0,0.0,0.0,0.0,0.0,0.003303048348100595,0.0,0.0,0.0,0.00037668863063136567,0.0,0.0,0.0017259597200699802,0.0023966880978933875,0.0,0.0,0.0,0.0
33,0.02500115250522643,0.005942253941618588,0.22003208137071564,0.01516887307067928,0.012226432315725668,0.10594637914943564,0.02427339915229822,0.022153127545998273,0.004032723318443272,0.010315608429864377,0.026788376664477455,0.04152854496112299,0.02411406189081894,0.03793758073136134,0.0063946339388316524,0.029435731364516545,0.024671493762476154,0.014213747316485625,0.011338015982376512,0.004422723883615261,0.015230564619036479,0.022698200490569153,0.21164286966940235,0.0,0.0,0.0,0.0,0.0,0.002738725396875557,0.0,0.0,0.0,0.0,0.0037000150667626567,0.0015300265683042423,0.001833234670272047,0.0009327886112972024,0.003768547278408579,0.001798949464644606,0.0,0.0046277502003157596,0.00026565107757201554,0.001590683621589898,0.061705051968861474,0.0,0.0
34,0.02205802300339258,0.0074734566904989235,0.25480844253371787,0.011393557342762362,0.17584426791689386,0.008610540382568322,0.024261237886449794,0.015977400164941213,0.004629987589381622,0.0019267742077616863,0.004104096971160454,0.026756882153938226,0.013673689485894704,0.0,0.015701243293313495,0.01206272133037847,0.01037041719366935,0.02566461099174514,0.017434138846645984,0.006715989797396176,0.019672123517380236,0.2874069859395866,0.016976575355885995,0.0,0.0,0.002824538250655193,0.0,0.0,0.0013402595653473114,0.0032778130106270354,0.0,0.0,0.0,0.0,0.0,0.0015077920110157256,0.0,0.0,0.0037527267829724725,0.0,0.0,0.0,0.0,0.0,0.0027685131100087614,0.0010051946740104838
35,0.004327716839307183,0.0064452524336493944,0.5975729550043635,0.00401554471767858,0.05503914448244763,0.0,0.202133960991837,0.0018896101738210538,0.0018694508174642668,0.0009756488511080758,0.0025902402131181106,0.03326921839318811,0.0016260814185134597,0.005553850650253769,0.004959548326466052,0.000294287180284434,0.0097176907740321,0.0051571503576286586,0.0037399872625809567,0.007856043894370876,0.003896400808552252,0.01761581747483205,0.008996938599531547,0.0,0.0,0.0,0.0,0.0036586831916552835,0.0015823331073334139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003716757528030766,0.0,0.0,0.0,0.0016725408876138445,0.0023115521688653836,0.0,0.0007805190808864596,0.005017622662841532,0.0017174517077442157
36,0.014657667951522967,0.009952760782131972,0.04122516213886626,0.009170128218828847,0.01415113747208407,0.00044080481237572896,0.2257829177696005,0.005022694911344697,0.01263516971807591,0.002795530669203932,0.007708675112026745,0.4729825217781992,0.018180500672455625,0.051800545532169444,0.009661072854479173,0.007269086470780179,0.01365245882599759,0.0,0.004666630786887069,0.0,0.011413873126513784,0.01941623681445867,0.03190704756701754,0.0,0.0,0.003552307135439514,0.0,5.093072069399749e-05,0.002580489848495937,0.0,0.0,0.0,0.0,0.0019678945693361867,0.0,0.0,0.0008240078369260418,0.0014336054713866319,0.0,0.0,0.00045660999092660766,0.0,0.0,0.0,0.004641530441775159,0.0
37,0.004669004635836578,0.009119163759627649,0.13339558648259048,0.16136195899171418,0.022995903520407566,0.029015260716590517,0.0428835454882889,0.024319287573292946,0.030493617816141842,0.009759915019366293,0.023262637406493234,0.18434540687489093,0.036725292558689455,0.020878666477365294,0.021503415190810386,0.0038240160250111997,0.0,0.015156621825693658,0.011466051426809017,0.022502617664555448,0.03841435755830659,0.055646710531646625,0.05361412238174023,0.0,0.0,0.0017304576247295419,0.0,0.014570667158829223,0.0,0.0,0.0,0.0033840060216933257,0.0,0.0,0.0,0.0031100472566835146,0.0,0.0007532142435381906,0.004196167466899723,0.0,0.0,0.008674536864537083,0.002398088421075989,0.0,0.005656124350544557,0.00017353066559962224
