,AGE,PTEDUCAT,APOE4,FDG,AV45,ABETA,TAU,PTAU,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,MOCA,EcogPtMem,EcogPtLang,EcogPtVisspat,EcogPtPlan,EcogPtOrgan,EcogPtDivatt,EcogPtTotal,EcogSPMem,EcogSPLang,EcogSPVisspat,EcogSPPlan,EcogSPOrgan,EcogSPDivatt,EcogSPTotal,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,Month,APGEN1,APGEN2,BCVOMIT,BCENERGY,BCHDACHE,BCURNFRQ,BCINSOMN,BCDROWSY,BCURNDIS,BCMUSCLE,BCANKLE,BCDIARRH,BCDIZZY,BCVISION,BCRASH,BCDRYMTH,BCPALPIT,BCCRYING,BCDPMOOD,BCNAUSEA,BCCHEST,BCSWEATN,BCCOUGH,BCELMOOD,BCBREATH,BCABDOMN,BCWANDER,BCCONSTP,BCFALL,PTTLANG,PTNOTRT,PTDOBYY,PTHAND,GDTOTAL,DXPARK,DXDEP,DADDEM,MOMDEM,MOMAD,HMT100,HMT10,HMT4,RCT9,RCT13,HMT2,HMT8,RCT183,HMT16,HMT7,RCT1,HMT17,RCT19,RCT4,HMT12,RCT1407,RCT1408,HMT3,HMT11,RCT3,RCT5,HMT40,HMT15,RCT6,RCT392,HMT13,HMT19,RCT20,RCT8,RCT12,HMT9,RCT29,HMT18,RCT11,BAT126,HMT102,RCT14,MH9ENDO,MH7DERM,MH15DRUG,MH4CARD,MH18SURG,MH16SMOK,MH11HEMA,MH13ALLE,MH12RENA,MH3HEAD,MH17MALI,MH10GAST,MHPSYCH,MH6HEPAT,MH5RESP,MH14ALCH,MH2NEURL,MH8MUSCL,HMSCORE,MMSCORE,NXVISUAL,NXAUDITO,NXMOTOR,NXCONSCI,NXFINGER,NXABNORM,NXNERVE,NXTREMOR,NXGAIT,NXOTHER,NXPLANTA,NXSENSOR,NXTENDON,NXHEEL
0,0.010397242091792701,0.005801094911446761,0.011948591744759256,0.0003335261395875812,0.0031289565672649668,0.021853927819972224,0.029109421523011682,0.0006924866466545387,0.010784710620872986,0.005555045415810435,0.0,0.0,0.0,0.0,0.0,0.004547594195911383,0.4099543658529905,0.013631851049548182,0.10662475694531076,0.0,0.005854584617745941,0.01006258344437591,0.0,0.009760735961550767,0.004695285141026976,0.0,0.0,0.0,0.004207688457203512,0.005087772358385876,0.002702861183151333,0.0,0.008859976389990611,0.04288317953926715,0.0038779115009834947,0.02949450123977886,0.0031823209334713646,0.008104803385499062,0.007536917576228134,0.004405970871853397,0.009124971973534863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004980840778799688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013210931323166083,0.0,0.0072831358869859895,0.0,0.0,0.0,0.0057936928710612305,0.0,0.002919059714779529,0.0038738971934985647,0.0032430188875887623,0.0033475133765137237,0.0023779980601765283,0.0013138908529207825,0.009744107943050024,0.003118699106341972,0.0056903641113685306,0.005910694257426043,0.0,0.007613533111042684,0.015409862889101615,0.0073172940907810895,0.0,0.004825393604726271,0.008577744965052203,0.003018857453828591,0.0,0.008634275444756092,0.002306752216655023,0.0005679748023704809,0.0,0.006127509159530578,0.012728029401445306,0.0,0.0003265957262974515,0.008348572172334373,0.004130309745503128,0.001216629141062867,0.00873187669044717,0.0,0.002916837693484509,0.010444574141145276,0.0017737526514430596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01797014443633368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.275019211560575e-06,4.255175248769791e-05,0.0,0.03952259546871925,0.022203531128779454,0.04906618073905973,3.222116826313919e-06,0.1159541759448911,1.622342716546151e-05,5.876336925972924e-05,0.0,0.0,2.4721306636186633e-05,0.05867465002001814,6.125565868323561e-07,7.443284265246913e-07,1.8888062406927166e-05,3.6733775945747653e-06,3.85180362545789e-09,3.5393716223902324e-06,0.0,0.026752295643881492,3.105546131999133e-06,1.9400635144554224e-05,0.01904638877921896,0.04678365341074774,0.0,7.10826863241336e-06,1.599467677777763e-05,7.023347166083416e-09,0.0,0.03400445063128571,0.0,0.009037859487991214,0.03316041966173827,5.827677484352034e-06,0.008475619802254685,1.4100262825687482e-05,1.0732519850008796e-05,8.30781139918868e-07,0.014068569209309895,0.0,0.0,0.0,0.0,0.0,1.2852614961659725e-05,0.0,0.0,0.0,0.0,1.395942084917801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594847362916007e-06,0.0,0.0,0.0,0.0,0.0,7.927399355032168e-06,0.0,0.0,0.0,0.04965917012204418,0.026326000691027602,1.6049145207344183e-06,0.0,0.0,1.623026195147639e-05,0.0,0.0,0.046788661890742274,4.126761717077738e-10,0.0,5.430941768710141e-06,0.0,0.0,2.658159825110961e-05,7.1255962226724375e-06,0.040727359114156106,7.353731438468823e-06,8.366434870482527e-06,9.078829323497164e-06,0.019126620083979105,4.2793792724419726e-05,0.0,6.11245602188161e-11,0.058925912798772684,7.251904924815384e-07,0.0,5.88636644468615e-06,0.0,0.0,0.0,0.02157342245003152,0.0,0.055895470060616605,5.739011826699486e-06,3.7381485859562094e-06,0.03042768403220574,0.10133733502233706,3.992822603171383e-06,0.0,6.419805478783272e-06,0.04178125559933215,1.1949668684700873e-05,0.030186075291800195,1.7494373179283765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6039522709873817e-06,0.0,1.6866786729779834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.0800232597516774e-08,0.001154701760437256,0.0,4.406277109935981e-05,0.0026993400147117086,0.0,0.0,0.10380986482747735,0.00010698026750106821,0.013231110719419306,3.1258540492730695e-05,0.0,0.0002243244820296929,0.0,0.030080228904515765,0.00013588785129866558,0.00010543336072207487,8.676755301320836e-05,1.079716964823312e-10,0.38145209109863315,0.0017132979986373127,0.00015536851071170315,8.482818765935613e-06,0.0,1.5755825856301538e-10,1.6178795952986153e-09,1.2181194378316091e-08,0.0,0.02140075703578008,1.3031993563258088e-05,0.0005970205799889582,0.0017031938990466555,0.0009586236650787938,1.1811210791521271e-05,0.03889996427083166,0.22981800256783652,1.2120490115006786e-05,0.024858739400106793,1.9269382518019124e-08,0.0026781959556638093,0.0027303387717469074,0.0,1.02268199741433e-05,0.0,0.0,0.0,1.2986417434974298e-05,0.0,0.0,0.0002401718501093383,0.0,0.0,0.0,0.0,0.0,0.0,2.141690641794642e-07,0.0007045814505461501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003740160498297911,0.0,0.001277535314026874,0.0,0.0,0.0,0.0,0.0,0.0003228704581788802,0.00017233792360471333,0.0004670704030993842,0.0012935534812708535,0.0008022503235775224,0.0002969083106630451,1.3244294243392252e-05,4.889361290317093e-06,0.0013260244492707253,1.3165393737073734e-09,1.909411972403158e-05,0.0,3.150409410486798e-05,2.864699558477421e-05,0.0003331927656127959,7.089647148561458e-05,0.02522292823921424,0.07566294347083913,0.0004070251790303852,0.0011372045599226622,0.0014900311398698151,1.732677608325503e-10,0.00010059802241832173,5.59726576056207e-09,0.0002506709225976065,0.002291199443527936,0.0,0.0,6.936631064508477e-08,0.0,4.776151577058403e-06,0.0,0.00016549778892758392,0.0034598557328445086,0.011212594956669588,3.391029228088018e-05,3.1468973404147666e-06,0.0,0.0,0.0,0.0,0.0,8.45223495491911e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329709327031967e-10,0.00866809414596221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.006310719752902367,0.0,2.0718442937458873e-06,5.256183601974439e-05,0.0001248457136149811,0.08363770437506679,0.0,0.0794378482554851,4.2709395849547e-06,5.528488175250653e-08,3.6643569799276844e-06,0.006239122939857473,0.00046089580687999116,0.0,0.036582331353867716,0.00039459536532383577,3.61865395975775e-05,0.0071278006248281026,0.02502790814572155,1.4204921995523763e-05,1.7547265463377132e-09,2.975338500214938e-05,0.0,5.549872456637071e-10,0.0,1.431004996471924e-06,0.00012780063293382679,2.815898506978783e-05,3.2828406680653468e-06,0.0,0.0,9.167944007498646e-07,0.011970627262911742,0.010889255944575712,5.733245140119861e-05,0.0009791694307463724,5.017530246571262e-05,2.5114797728793145e-06,0.36871713477233653,1.42425669964313e-06,0.0,0.0,0.0,0.0,0.00022899855136182683,8.473077760352792e-08,1.8643428087936145e-10,0.0,0.0,0.0,5.695191898255172e-13,1.4801173627689445e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047667678241069915,0.0881431682738445,0.00025251652230315135,0.0,0.005028679112340588,0.0,5.938397057953642e-14,0.0,0.0011115394672539171,4.267002148008882e-07,7.522471995511946e-05,4.1668426730429327e-07,0.0,0.0016189543991633364,0.0017520399221099769,5.7689745626728324e-08,5.6581954184625815e-08,9.8514347945326e-07,6.23416952117282e-10,0.05110394381673081,9.853160594390406e-05,9.835451027393773e-05,0.014754786284572167,0.0,0.09658513626589653,1.0196667393354657e-12,0.0007201812731884181,0.0,0.004829826256967857,8.674055655438027e-06,0.02053153346790847,4.6799599309677206e-05,0.0010586589257299721,2.0713750311798227e-05,0.0005178526668209281,0.011588032262424306,0.004678360772943089,0.027103983154156713,0.0037794014451932403,0.0,0.0,0.007116555284871592,0.0,0.0,0.0,0.0,0.0,0.0,7.496803034641992e-05,0.0,0.0,0.0,4.957223967263763e-06,1.9556874993437754e-06,0.0,0.0,0.01066130335770591,0.0,0.0,0.0,0.0,0.004902544452561343,0.0,1.0425520277727803e-06,0.00270629749254185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.817256376307718e-05,1.7364751071036269e-06,0.0,0.0002591174177062648,0.0012634528444111627,4.438818861927466e-08,0.0,0.0,0.004115659812432745,5.897481495073948e-10,3.4647426603087607e-07,0.0,0.00015892851920488936,1.8388896231950425e-07,0.0,3.883283549808019e-11,0.0025602196696016314,0.009437037103484846,0.0,0.0010223995766721146,1.889499868986305e-07,0.014792988486807162,0.02141235178888202,1.245293996459139e-10,0.005674955928788286,5.815880938609723e-06,5.930064558898459e-08,9.229911492781888e-06,0.06800937368612386,8.96325406881505e-11,0.0017341756017596015,0.0006738441573627805,0.0,0.020245982660358163,0.0,0.012125140874740368,0.002333823777325046,2.3678535802870526e-05,0.00014229766314042815,0.00033683207785289196,0.004329081627452938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790249331635553,0.0,0.0,0.0,0.0,0.0,2.498450711248954e-09,0.0,0.0,0.0,9.719491392144379e-05,0.0,0.0,1.407440625154434e-05,3.641662094985342e-07,3.838607185596246e-05,8.882689962845855e-10,0.0,0.0,0.4985712669264084,0.0017889079131084803,0.0009884859051383348,0.001576333295032031,0.01750553134991447,3.675347465494508e-07,0.010172660679651672,2.926636823912221e-06,4.883621117376529e-08,0.000765381645443125,0.0,0.00022703552252904686,1.3031959254587448e-05,2.1976516746516192e-11,0.0012975466258904078,0.0,9.297692261496888e-05,1.4502997148115282e-10,0.04583592655013355,0.0,0.0,1.2801623807372454e-10,2.4133622811649185e-06,1.2597707614520588e-07,0.0,0.00026033950383080927,0.010116441442635609,6.232148218463171e-07,0.0,3.4023490253781387e-06,0.0,0.0,0.0,5.8240131532032183e-08,0.0,0.0,0.0,0.0,1.2326599450935e-07,0.0,0.0,0.0,0.0,0.0,1.224395803591832e-07,0.0,0.0,4.444206047756877e-07,0.0,3.0832215928834943e-06,0.0,0.0,0.0,0.0,0.06088231736998395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7.912057947676774e-06,0.02240974440555313,0.0,0.0027192056131912965,0.04142090542123872,0.0014268846341800253,2.963404423964742e-06,0.00182611254295553,0.05279432473871853,4.144528171107906e-07,0.0005393158004258181,0.0,1.103364646778647e-07,0.004984917732851488,1.7433603071934425e-07,0.0019614035683629535,1.094017238463344e-05,0.031084606365984247,0.015040313789197263,0.07733819575764006,0.0,0.0,9.981316580552282e-12,0.00022348301395336577,2.616379505806547e-07,0.000375900057604775,8.608582388583272e-09,2.0656461539785322e-11,0.016571342430367026,0.0,0.0,0.0,0.0,2.9882764901174843e-09,4.717305536151655e-08,9.532146818126693e-07,0.0003038514775833067,0.0,3.046826976018881e-05,1.3228307589170904e-07,0.013169686594398168,0.0,0.0,0.0,0.0,0.0,3.748470732921348e-09,0.0,0.0,0.0,0.0,0.0,9.740069517825657e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31115049659792576,0.0,1.065434294824656e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.314714126725946e-05,0.0002666109644640356,0.000176407710847853,3.9602783483685485e-07,0.019260328460726513,1.1302705175788504e-08,0.0,0.00012335069220809303,1.0484096522458353e-09,0.0,1.5660412246176584e-10,0.04274567476047967,7.813142650796779e-07,0.0,0.0,7.124796143429723e-07,0.0,5.519069232330373e-08,5.714012943131137e-05,2.1093318788492228e-07,6.46570209438451e-05,1.5646897263719322e-09,4.3078057638602004e-07,0.0,0.04176570916801139,0.033619087115549055,0.0003944713750216719,8.121817147689522e-08,1.486282704878925e-15,0.0,0.0,6.887941392897238e-06,0.0,2.4701702181042078e-05,0.26570328089298156,1.9507586897960643e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003433535508926597,0.0,0.0,0.0,1.828084831672785e-06,0.0,0.0,0.0,0.0,0.0,1.4802757457580377e-05,0.0,0.0,1.102368176739939e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430445606731225e-09,0.0,0.0,0.0,0.0,0.0
6,1.9330499291466897e-07,2.6541364648271716e-06,0.0,1.8249454246684864e-05,3.5073608418074477e-09,0.005320130466860095,4.1850859840018554e-11,8.250232566303204e-07,2.2495407622146187e-06,4.900290124990865e-05,1.24045531318711e-15,0.0,3.579758274848467e-05,0.00044665500856498646,8.659329470256646e-09,5.095090703167894e-10,3.09317751729352e-06,1.5017769385458252e-06,7.928535002856802e-08,3.936066571254659e-05,1.6496070420083661e-06,2.7537693750221265e-10,0.00011927594492684558,0.0,4.3944452771833905e-05,0.0046244131380265155,0.1548291240133091,0.0,0.0006319145634540645,0.0,1.5254945150587708e-05,1.9523431522708304e-07,0.0,7.10115359323677e-08,6.013818762409583e-14,2.54592539857608e-06,0.0010516836717447385,0.0,4.2628852679550145e-08,0.0002240908377092729,0.021482663731888268,0.0,0.0,0.0008787718359012184,0.0,1.1149502928866458e-11,0.0,0.0,0.0,0.0,0.0,7.176158994753856e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142467783235776e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121516868683259e-07,0.03330891033818419,2.5240478387371476e-09,0.0,0.0,0.0,0.0,1.5904677639526106e-07,9.990264920690612e-07,4.6383316109356715e-05,0.005193888005241094,3.024316678146827e-06,6.34095795398661e-15,7.71894644250001e-05,0.00018037820079765726,0.14475284937559518,0.0,0.0002130027134494735,0.0,0.2758201550490117,9.226417704678358e-09,8.49646994349722e-08,0.0,0.2029392006122757,5.622259566454093e-06,0.00201894867675284,0.0,0.0,0.0007014201080913778,0.0,0.003238408765713426,2.9387062719716322e-06,0.0,1.2100979658532998e-05,0.0003187623995243101,0.0010384515558460089,4.95724278788893e-07,0.08474496430025491,1.1901849794591915e-06,6.789324705785917e-13,4.0936419201501435e-05,0.0,1.7894826978703415e-11,7.709286553706578e-05,5.94474305109191e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5714549610008245e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.6003498634472416e-08,0.0,2.7295782961241315e-05,0.0,0.05540365343551574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0002072512809441364,0.0,0.001859187441769423,6.644743963403336e-08,3.1135232765505126e-06,9.468797904961863e-08,2.412667557994864e-11,0.0,7.635902556916397e-11,0.00012341094448237551,3.9389109889589426e-07,1.9977373005387609e-07,0.0,0.0,3.624929142428874e-05,6.095482755962536e-05,7.38919278852265e-08,0.0010623754910463882,0.03522900979681649,2.3847844823781343e-08,3.941989474876959e-06,0.0,0.0,0.00044132617340032553,3.284152433580285e-11,0.00026753976619026327,8.731263819049591e-10,0.09560880242317352,5.865291931688068e-07,0.0,6.561658688313412e-09,1.7895332401983428e-10,0.09334354673574734,8.767090746313761e-05,2.2673175038565325e-05,0.08713071852648749,0.0031282947614201828,0.36569665835946596,0.0012448610729264026,0.0070052518220936255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.910893734157345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007890133949026984,0.035381467533147505,0.0,0.0,0.0,0.0,0.0,0.0,2.2418125828365456e-05,0.0019808924181838523,0.0,0.0,0.0,1.856761688348898e-11,1.0180529724896651e-07,0.00018542500597740484,8.510730404048023e-07,0.0,0.058277460685842365,0.045516706368076115,4.735654382735339e-07,0.0,5.569149708310793e-08,5.103625174471923e-05,6.64673497665161e-07,0.0,7.07576582659996e-05,1.435215911690041e-06,0.010950254451334459,3.983790004502968e-11,0.0,0.0,0.00014173865924524388,6.008351747762653e-07,8.240271471916231e-06,7.3863486162194015e-09,7.398043504490634e-06,1.137749353326017e-05,0.0,0.0,5.644129522101001e-07,4.321955443968258e-07,0.0001123938579714692,5.957915558924045e-05,0.0,0.0,0.0,0.0,1.0541300336478489e-05,0.0,0.0,0.0,0.0,0.0,2.719575568694205e-07,1.4240095040878272e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84561662692468e-07,0.0,0.0,0.15383381942794477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.1117037965023096e-07,5.906373383782481e-05,0.0,0.01172044379794265,8.983245400452805e-10,0.0,0.0,7.794844324936243e-09,0.017117282783463895,0.0,1.6348038151029655e-08,0.0,1.927478113413697e-09,0.04352131069554376,0.0001506843946926785,0.00012320977487764533,2.2692535925883735e-05,4.670898471651812e-05,1.9191066633991723e-05,0.0032842676105827406,4.246568920420078e-08,8.358384178276469e-08,0.0010173210081390518,5.954984332834949e-07,0.0,1.8162707635992704e-08,2.1755278950712007e-11,7.236232057468337e-05,7.395106672527652e-10,0.0,0.0006448721528649247,4.052719149107763e-06,0.0,8.446351821013264e-07,0.008806631250519645,2.5118916581902046e-07,0.0,2.0613813384323976e-08,0.00874692421702471,0.001356865417917971,4.259598468917916e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280050710503182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16195568764979837,2.9227440857276103e-06,6.675077683891626e-08,0.0,0.0,0.0,4.136752147298325e-06,0.0,0.00023429502011818975,2.7386725757850325e-06,0.0014880714828501428,2.155883907598996e-08,3.6351178516313193e-06,7.611579276431837e-05,0.0,0.00029952899758589206,4.261285163940905e-08,0.0,4.977737472092179e-09,5.626784716771758e-07,8.775376823334931e-10,0.0,0.0,0.0013326917721682224,1.3935716035015173e-05,0.0,0.0006247238324759457,1.3079767501505519e-05,2.162649737193399e-06,2.5122164545280234e-09,0.2784400962324521,5.0386182000126164e-11,0.0,4.390962388595286e-08,0.45474791909610673,0.0028586379386493434,1.4936200402713107e-10,4.0319078896369714e-05,1.7952257355364405e-11,8.577193473697849e-11,3.8873871293400265e-09,0.001026659943972203,8.075982660144966e-06,0.0,1.4397036148979065e-06,2.4706454156272023e-16,0.0,0.0,0.0,4.971718833622633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332869447408539e-08,0.0,0.0,0.0,0.0,1.526837165905335e-10,5.2054489586288895e-05,1.137106260423271e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.1232166894911465e-10,2.4955117707428915e-12,0.0,9.459345602079912e-06,0.0008621396178353728,8.565458608214352e-08,0.05400408482670829,0.0,0.0,0.0003202990555163257,2.3053116002639505e-05,0.0,0.010533848074687147,0.0010452355184853036,0.0,2.1691433497318836e-06,7.253085880969318e-08,5.460468184383084e-05,7.68524961227633e-07,1.3398475944056427e-06,2.274569579739644e-08,1.8243487060066925e-06,1.0379944551820295e-12,0.0,0.0,0.00039131511725153887,1.524750432596894e-08,7.6841919877641e-11,0.014005681958502936,9.927963196323106e-09,0.0,1.0081347705731986e-07,1.421517636533681e-10,6.63363616775053e-06,0.0002345633368265627,9.683476528077723e-07,0.0,3.516862057623089e-07,8.56392381513836e-05,3.9225733245256624e-08,7.328143734011515e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138773316851272e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0017131104466036997,0.0,0.43357298493688656,0.0,0.0,0.0,0.0,0.0,1.4520988959570894e-06,1.6209524444764968e-08,1.0718730478219775e-06,5.4081464954648174e-05,1.831060093754627e-08,0.0,0.0,2.663416807784694e-06,4.1256380525920544e-09,1.0048736930032982e-07,1.0753941775136568e-07,0.019403421042001594,6.901159910898651e-07,9.465592041811711e-07,0.0,3.0145755668265157e-07,4.239095804389464e-10,0.0,0.00032223398267906074,0.0,4.124074884397158e-07,0.0,0.0,0.0,0.0,0.00306251314076724,0.01085788268382863,0.00015707542840375684,0.0,4.844890375488587e-08,7.528911699150004e-07,7.195710434997085e-06,0.005596506807429927,3.338937312634765e-06,0.0,0.4428408901025023,3.634922153633735e-05,2.718372898330687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2214019506499306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007392576440574366,1.742162031154144e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
