,AGE,PTEDUCAT,FDG,AV45,ABETA,TAU,PTAU,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,MOCA,EcogPtMem,EcogPtLang,EcogPtVisspat,EcogPtPlan,EcogPtOrgan,EcogPtDivatt,EcogPtTotal,EcogSPMem,EcogSPLang,EcogSPVisspat,EcogSPPlan,EcogSPOrgan,EcogSPDivatt,EcogSPTotal,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,Month,PTDOBYY,GDTOTAL,HMT100,HMT10,HMT4,RCT9,RCT13,HMT2,HMT8,RCT183,HMT16,HMT7,RCT1,HMT17,RCT19,RCT4,HMT12,RCT1407,RCT1408,HMT3,HMT11,RCT3,RCT5,HMT40,HMT15,RCT6,RCT392,HMT13,HMT19,RCT20,RCT8,RCT12,HMT9,RCT29,HMT18,RCT11,BAT126,HMT102,RCT14,HMSCORE,MMSCORE,MH3HEAD_1.0,BCDIZZY_2.0,BCANKLE_2.0,DXDEP_1.0,MH17MALI_1.0,NXSENSOR_2.0,BCINSOMN_2.0,NXVISUAL_2.0,PTHAND_2.0,MH2NEURL_1.0,NXAUDITO_2.0,BCDROWSY_2.0,BCURNFRQ_2.0,BCSWEATN_2.0,MOMAD_1.0,MOMAD_2.0,DADDEM_1.0,DADDEM_2.0,MH13ALLE_1.0,NXTREMOR_2.0,PTNOTRT_1.0,PTNOTRT_2.0,BCENERGY_2.0,BCABDOMN_2.0,MH16SMOK_1.0,MH10GAST_1.0,MH14ALCH_1.0,PTMARRY_Married,PTMARRY_Never married,PTMARRY_Unknown,PTMARRY_Widowed,BCBREATH_2.0,NXPLANTA_2.0,BCCONSTP_2.0,MH18SURG_1.0,NXNERVE_2.0,MHPSYCH_1.0,MH6HEPAT_1.0,NXOTHER_2.0,PTGENDER_Male,BCCOUGH_2.0,BCMUSCLE_2.0,BCNAUSEA_2.0,BCFALL_2.0,PTTLANG_2.0,BCDPMOOD_2.0,PTETHCAT_Not Hisp/Latino,PTETHCAT_Unknown,MH9ENDO_1.0,MH12RENA_1.0,APGEN1_3.0,APGEN1_4.0,BCPALPIT_2.0,NXGAIT_2.0,BCHDACHE_2.0,MH4CARD_1.0,NXMOTOR_2.0,BCDRYMTH_2.0,MH5RESP_1.0,BCDIARRH_2.0,BCRASH_2.0,MH8MUSCL_1.0,NXTENDON_2.0,MH7DERM_1.0,PTRACCAT_Asian,PTRACCAT_Black,PTRACCAT_Hawaiian/Other PI,PTRACCAT_More than one,PTRACCAT_Unknown,PTRACCAT_White,BCCRYING_2.0,BCVISION_2.0,APOE4_1.0,APOE4_2.0,NXFINGER_2.0,MH11HEMA_1.0,FSVERSION_Cross-Sectional FreeSurfer (FreeSurfer Version 4.3),NXABNORM_2.0,BCVOMIT_2.0,NXCONSCI_2.0,BCELMOOD_2.0,NXHEEL_2.0,APGEN2_3.0,APGEN2_4.0,BCWANDER_2.0,MOMDEM_1.0,MOMDEM_2.0,DXPARK_1.0,BCURNDIS_2.0,MH15DRUG_1.0,BCCHEST_2.0
0,0.008827465340955052,0.006106842395507761,0.03976245805231872,0.036464402597143564,0.0086559441675055,0.01998471200491278,0.003283138573772611,0.015450050786779962,0.00716287106597917,0.006814581745561636,0.015762532517372328,0.0,0.011458867553375605,0.0,0.002727972284330012,0.2832521067964129,0.0029275325841994636,0.14651591010839515,0.05121863081804174,0.02649345731469737,0.0017320458948127066,0.0015913171658591737,0.001738737890315393,0.004683067155823575,0.010688312518352713,0.0016787521749723144,0.013006968685314792,0.006328271653698236,0.0,0.0032836703422490887,0.009815677290493093,0.0,0.0,0.0071028315403111044,0.0025980688422190586,0.0043746755541437645,0.00430697843821397,0.0,0.0,0.015967575792898897,0.0,0.004403321383326264,0.0,0.001363986142165006,0.013512236987295435,0.0028189046938076785,0.0025590877766090148,0.0,0.004381288820287595,0.0012124321263688941,0.0033210097374452314,0.014095416927373285,0.012838899962193713,0.008449118811109982,0.006849202389331013,0.010177137289705325,0.0048733817778305035,0.0,0.008178874425006219,0.0017916346083593875,0.0034909629167742214,0.0016787521749723144,0.0017432676006100868,0.001363986142165006,0.021853936157812857,0.0,0.0,0.0,0.007189129967350895,0.0034099653554125146,0.0,0.005371356280773825,0.002039389908212884,0.014534707114210028,0.005243643407093816,0.0,0.0017602040381208986,0.007388724908633687,0.0,0.004781529198367323,0.0015913171658591737,0.005166015147137027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008779680915085122,0.0,0.0,0.0,0.0009093240947766707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022040432812685407,0.0,0.0,0.0,0.0,0.0,0.0023382619579971537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017333887965961731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017681301842879713,0.0,0.0,0.0,0.0,0.003445859727574754,0.0,0.0,0.0,0.0,0.0,0.0008194368854079381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01051580614669102,0.0,0.0009093240947766707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032792077504543602,0.0,0.0,0.0
1,0.0,0.004905502968527095,0.03590183216188314,0.013515328188836535,0.0,0.00351676849506265,0.004738443128794119,0.008819324944520444,0.00464204722150345,0.018749071688698576,0.0,0.012620144588272299,0.0,0.001713696945869428,0.0,0.33181897475733235,0.023954246317334085,0.10265899170703237,0.017968727903779066,0.004956630402462615,0.0,0.0027312045074794006,0.005299946793975176,0.002639342119101235,0.014682538746787935,0.0013575140256506268,0.021523903910861383,0.004950065259517442,0.008540433142435588,0.005891704032394587,0.0,0.0,0.02579313603981502,0.0018430051811096737,0.021038251178566652,0.0,0.0032947863899751495,0.010499972115885185,0.010649205336731275,0.0,0.0,0.007525985753943237,0.011851135642594181,0.0,0.0009104015024931335,0.0024580840567314617,0.005959086261552518,0.010740303403086647,0.0009104015024931335,0.0013656022537397003,0.006322232656202316,0.0,0.00680975947306972,0.002975914107520488,0.0,0.004910412125931686,0.0,0.003922436167137978,0.0016907456474872483,0.004574895271899839,0.010386703977672026,0.009940468206149165,0.0035196757247431707,0.009095668481546488,0.0,0.010327709760132206,0.02372623612162041,0.0,0.014648793699639511,0.0,0.0021865608016019274,0.022708472144742618,0.004552007512465667,0.0,0.02025862156700302,0.0017655889855799124,0.010772607377428326,0.0017449362131118401,0.005724606073241905,0.0,0.0,0.0012138686699908446,0.0,0.0,0.0,0.0,0.0,0.0,0.0061543141568535875,0.0,0.004717535058373509,0.0,0.0016184915599877928,0.0,0.0,0.0,0.0,0.007762299876393785,0.0,0.0,0.0,0.0,0.007858314134573595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032369831199755856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017380392320323465,0.0,0.0,0.0,0.0005877689482455393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012138686699908446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009104015024931335,0.007487322398333395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.014023787947014728,0.0017240213595504728,0.10607105963058591,0.025535447515981097,0.004182867811865622,0.00807243244069284,0.006649398720261261,0.0,0.011819957085489384,0.014676515118820364,0.0,0.004308440448039644,0.0,0.0034413397757533477,0.008272964409462753,0.3334350130633133,0.010021341643721645,0.0358106892567913,0.03198873037851999,0.00435148687038267,0.02257793238021053,0.005342249651024028,0.007791517457931655,0.012752079059833445,0.0,0.004928006811376183,0.006365460842916336,0.011082666171043426,0.0014549105432576075,0.0,0.006276294014759333,0.01866779459916006,0.019501414432510585,0.0,0.016692121559120643,0.009564060229124828,0.004074186141897363,0.0005828334919111324,0.006873670106922705,0.009080330397866597,0.0,0.013962944740943627,0.0016367743611648093,0.0,0.001212425452714673,0.01433122111372877,0.003363230945885829,0.002652180677813348,0.0,0.00923651268540162,0.00647961892656568,0.007033445381941372,0.0,0.0,0.013668766366288918,0.0,0.0,0.001212425452714673,0.0,0.0017152008809087594,0.0074250955433334395,0.0016787429345280084,0.0,0.007304834250204294,0.012261007801595128,0.004849701810858692,0.0015831379920357269,0.0031600100815232825,0.002214822069527887,0.005834797491189364,0.003394312456473788,0.01021057701703179,0.02518896673159464,0.008805582265129596,0.010977562984519,0.0016977180873783907,0.002917398745594682,0.0008871405751570812,0.0,0.002569040296568457,0.0034663278482939034,0.0025764040870186805,0.0,0.0,0.0,0.0,0.0,0.0,0.00018238423189896816,0.0,0.0,0.0,0.0,0.0,0.0008571482069742743,0.0035033522520866505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917790900154894,0.0014549105432576075,0.0,0.0,0.0,0.0,0.0,0.0,0.0015155318158933417,0.0,0.0021450604163413436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044541752914440454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017947087293473782,0.0,0.0,0.0,0.0
3,0.002829033210193082,0.005336147984594244,0.006383774939522657,0.034800317728033096,0.014360880842441338,0.00943386032307252,0.0092722405438248,0.0,0.005099452544701981,0.012903415206249222,0.001688759620370361,0.0425120965727681,0.001723514794743705,0.0018878457635866691,0.0,0.28557282037954745,0.014981226019828237,0.1336101555752758,0.012448171106150357,0.007299638477399694,0.013666651844270293,0.0025980917236467084,0.0,0.002727996309829044,0.0,0.0032427707547346384,0.01423413646559422,0.029162821782511616,0.0,0.0014549313652421564,0.009696208164450415,0.010990608077858878,0.020938071537139072,0.0016310026217590725,0.0047873104039571025,0.016076212897724096,0.013474108467477888,0.01834231315697092,0.008310906370441618,0.013921463751090112,0.0,0.0,0.0,0.009229735988649596,0.005217912941709374,0.0062697340691035865,0.005271011894249613,0.007433916017831321,0.002829033210193082,0.001585855404664935,0.006481854851115271,0.0,0.008108305387972204,0.003618475885537851,0.017203209378036804,0.012935151386703246,0.003008819459370268,0.0,0.003940439114197509,0.013720030329751817,0.0034624884636851837,0.011091712055022561,0.0017950451908831792,0.0018101657756809594,0.0028492405902658907,0.005089181843026609,0.005546925829985724,0.0,0.0025802755761380317,0.0,0.0017616525570137902,0.0017925306732578783,0.0,0.0,0.002961461195485407,0.011148881972934439,0.008676543818761819,0.004905888063813509,0.0,0.013758883106392665,0.0,0.001212442804368464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008689173431307338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005347427479659088,0.0,0.0,0.0,0.0016499977680417618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001212442804368464,0.0,0.0,0.0,0.0,0.000909332103276348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01043370643035923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336686040290012,0.0,0.00151555350546058,0.0,0.0
4,0.0,0.0027286511676050305,0.06325003878067863,0.004755506921845624,0.01816808055412623,0.012258116468861274,0.023682532383855953,0.0054312146843215,0.0035717778088958274,0.0,0.0,0.00553413807049799,0.0,0.001738552820738943,0.010546115826903726,0.30598133495539365,0.004776505327097863,0.09450726752287932,0.010271339326275707,0.0017022207557308253,0.005673474783235654,0.0,0.005740696729875108,0.002273875973004192,0.006774276503467896,0.005818123973124131,0.009118229194698615,0.001336848541538817,0.0025987153977190766,0.009102021418094035,0.011063274590757441,0.009644602830682969,0.05116454997547236,0.0012127338522689023,0.01488250915392477,0.01382440504751876,0.0,0.02276893541892678,0.009519258168652013,0.002194184298507296,0.0,0.0,0.0,0.00446371314390711,0.0032284412737171126,0.0017228287160637307,0.003968947152880044,0.0031187193924634665,0.004438601904792157,0.002956288187563454,0.014917806825896565,0.013998284357471616,0.014511173319665808,0.0,0.0043658418681680475,0.004711808780134947,0.0033080301718376687,0.00859270895637112,0.031462487626762486,0.0034823628831030834,0.007197697342768222,0.0,0.000567772924928802,0.0,0.0013643255838025152,0.0,0.008122640338977244,0.0,0.0,0.009552611267102738,0.008177982855220435,0.0,0.004656031754246679,0.02855397061230785,0.0,0.0,0.005791581538079054,0.00642408350683817,0.0057330962367658465,0.0003595218636768991,0.0,0.0032339569393837397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036382015568067073,0.0,0.0,0.0021829209340840238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008923890611035282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034422415136047177,0.0,0.0,0.0,0.005766899294611399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891650085174002,0.0,0.0016891650085174002,0.0009095503892016768,0.0,0.0,0.0,0.0017747324667349799,0.0,0.0,0.0,0.0,0.0,0.0,0.0017976995927750771,0.006691347491912073,0.0,0.0,0.0,0.0,0.0017155272777885607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012127338522689023,0.0
5,0.001691140018222482,0.009176123685174405,0.08924333822182334,0.0024225253800593304,0.009565019244294218,0.006360218083368804,0.018063233749836455,0.003442416804946554,0.04112973615028546,0.016869577691747087,0.004496812736735132,0.008590601937734033,0.014415906495698325,0.004269741531990821,0.0,0.3687594769477406,0.009386689472638442,0.01021357566872354,0.01679712735037626,0.005893435323269342,0.0016771329554256898,0.005590443184752301,0.0016517218500404528,0.0,0.0,0.002595562907206426,0.01635264845096728,0.017312214552393568,0.01064157419808761,0.0017645827346516796,0.001756330900543014,0.0028010449706936005,0.02308264323802052,0.0012112626900296652,0.012635144495738923,0.0,0.00242074411139752,0.027351917861313694,0.008766165210003694,0.007829791694711527,0.0,0.006231741627341533,0.0,0.0,0.01094220606634856,0.016140786715800073,0.0,0.0005777169900646366,0.004706620738400986,0.0,0.006846213449176987,0.0017582845500430614,0.005915395307125266,0.001542524683287775,0.009592458915632892,0.0008809183200215719,0.0032500298094079606,0.0047841579939642605,0.003278513818791972,0.0017265326431202144,0.0017368096231387732,0.008302260893297957,0.0034123922477683117,0.009483559675329436,0.004756958928116504,0.003179564561327872,0.0036309204974326725,0.012549592406570585,0.009409978837600808,0.009591603235553593,0.0,0.004433052038139338,0.005560474922066008,0.010195886987786534,0.0020760639179680067,0.006182486647026416,0.0005666112293456366,0.0013626705262833735,0.0016517218500404528,0.0016890765667004117,0.0016848940513746688,0.007285246162257945,0.0,0.0016150169200395538,0.0,0.0,0.0,0.006783954078262661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002422525380059331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003441087187584277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003352636206750284,0.0,0.0,0.0,0.0,0.0,0.0,0.0051133176835726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015897822806639358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013626705262833735,0.0041928323885642264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0022106749432142573,0.027451888088289536,0.013645550073340444,0.029073011576190685,0.008819927880533906,0.016812007044716148,0.005078018927598733,0.00289049718447089,0.02437002040868598,0.0014539549753621954,0.0,0.009627031186539174,0.004439399707062358,0.0,0.0,0.4060613335029769,0.007995141800094684,0.04703749379933094,0.02068931236242582,0.0017731158236124346,0.007526893648966146,0.0,0.0,0.0031133909170280106,0.007033238883830046,0.0016659900759358514,0.024661445515371434,0.012391464896411805,0.0,0.003115617804347563,0.005608586703696622,0.0,0.004923514556451822,0.005024858736938268,0.00810709341915563,0.0,0.0,0.0034882093604668295,0.01745070660520583,0.013830004949308564,0.0,0.014717506642276204,0.0016876263106882633,0.001769616252907934,0.0017955468069231913,0.006694752969512918,0.004543609298006861,0.008426078052568248,0.0,0.0005913633201748169,0.0,0.01027843041717152,0.0031757437619753227,0.006292929240092178,0.017867941317631253,0.004792533500740109,0.010649841560419916,0.0018174437192027446,0.0,0.01724854867364723,0.0017779340731331182,0.013913279149392662,0.002291080567237401,0.0,0.004626926453743427,0.001211629146135163,0.022318536614128196,0.008423867836755335,0.003077799847805525,0.0016356993472824704,0.008012252302565546,0.007070133200119384,0.0,0.0,0.0073289474630175815,0.0,0.005236647593919468,0.00605754621105873,0.00059845650132992,0.008251658012889577,0.0,0.000598178254919663,0.0013630827894020585,0.0,0.0,0.0,0.005389947505919353,0.0,0.0,0.0,0.0,0.001211629146135163,0.0,0.0,0.001211629146135163,0.0,0.001211629146135163,0.0,0.0,0.0,0.0,0.0,0.003180526508604803,0.0017384244270634954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010840146997045634,0.0,0.0,0.0,0.0,0.0,0.004840837072918142,0.0,0.0,0.0,0.0,0.0,0.0,0.0031502357799514246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014539549753621954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001211629146135163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046847582260778
7,0.008027381733922872,0.0015913311807336087,0.042357170106788786,0.003071521771066775,0.0012124428043684638,0.003037995890491434,0.012557722719191701,0.011533368960216159,0.005424534444175035,0.002364263468518504,0.0059047539173788825,0.015619507929371343,0.006313136241341439,0.001752214815796945,0.00258712660444586,0.32272444593129523,0.005654249294930875,0.08645098874613037,0.04048345168115118,0.031285450744195246,0.0,0.009553806306708034,0.0012124428043684638,0.010185115018714583,0.008901416530448663,0.0,0.01740201843789985,0.013372481768611827,0.00732390300584154,0.0,0.016793054532648673,0.0,0.005763637773125573,0.0012124428043684638,0.01672905173373297,0.0,0.0033527954646608593,0.011052953803647547,0.0036373284131053915,0.018498982098863866,0.0,0.013599712053517806,0.007739915050588863,0.0,0.017470187902880914,0.0043929370497121385,0.001777330929131043,0.0,0.0012124428043684638,0.0,0.005990893856879467,0.009289391581803207,0.013421709266406245,0.013611598638712882,0.0016367977858974265,0.00639197478961909,0.0017423152970636004,0.004702234380010464,0.0046937567765005265,0.008901248450570417,0.01297700221642286,0.013093901159082433,0.0,0.0,0.0,0.010149800312940662,0.0025292670707348086,0.0,0.000599460568702626,0.011062097205571315,0.0045153042369584185,0.0017359976517093922,0.0,0.006496227744864326,0.004167892613268218,0.0029742737544663873,0.008592858084571142,0.008276103090598239,0.0,0.0,0.0,0.0,0.00891502062035635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028657739012345504,0.0021823970478632346,0.001732061149097806,0.0,0.0,0.0124325714177076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012124428043684638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019485687927350314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070588475943272316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017507520621307887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012124428043684638
8,0.003637344430316342,0.0,0.045992428708812795,0.0127250433601303,0.00893416093107327,0.013171193392399817,0.0,0.0,0.11026011435186893,0.0,0.0,0.006773452697472531,0.005709393670756898,0.011316866658899112,0.005808489218399101,0.32328873465838215,0.001770812420022428,0.0524912226091719,0.0035086647924513687,0.019598485110673858,0.0034558754166674737,0.008051860430631006,0.007634178035957361,0.0011589634427285258,0.007390160112388757,0.0025981031645116726,0.011051535508994246,0.0032479608892780026,0.002525933632164126,0.0076268568163002076,0.0,0.0,0.007795299429598201,0.008914602695668466,0.029458153708479987,0.011824913269734233,0.0038419450545216357,0.018442254967111583,0.007767610236255479,0.01343516579296477,0.0,0.0,0.0026263375144708404,0.015101103486129166,0.0,0.004736541922994357,0.00462485769617893,0.004369398204316981,0.0,0.0,0.0051471855145985975,0.0,0.005336770882900885,0.008000410936577655,0.006425519352652815,0.0,0.011956705979074183,0.0,0.002969379815607081,0.0,0.01356571833655479,0.0,0.006981060630536487,0.004178012095365269,0.0073613283842159155,0.0032528353042060735,0.010416191984931183,0.007365622471390591,0.0,0.009000471880068904,0.008144174650556094,0.0060865656956202675,0.0,0.0,0.0009093361075790855,0.0,0.015194711229498769,0.007405081650833588,0.0032152436360819514,0.0024304074148022853,0.0,0.0030008091550109807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013640041613686281,0.0,0.0013640041613686281,0.0,0.0,0.0014549377721265362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002424896286877561,0.0,0.0,0.0,0.0,0.0021824066581898048,0.0,0.005066301170797761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008979694062343481,0.0,0.0,0.0,0.004654658442463075,0.0,0.0,0.0,0.0,0.0,0.0009093361075790855,0.0,0.0,0.0,0.0,0.0,0.0009093361075790855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007683890109043272,0.0,0.0,0.0019969734127226967,0.0,0.0,0.0,0.0,0.0
9,0.0034760970977384944,0.0,0.04385434211868652,0.018788020142662138,0.012272529372661442,0.01829053300218354,0.024004983054594045,0.0,0.10338038447819418,0.0025816142064733695,0.0,0.007470175434883829,0.005685006816226019,0.009923836730309133,0.015833154823609984,0.30228270706530636,0.0,0.019788559408735765,0.021175881842760307,0.0070824923290505925,0.005877681689519874,0.0,0.0024237862637195356,0.0,0.0014542717582317212,0.001363379773342239,0.0064543313472933675,0.0023814195082476767,0.0,0.020857263157962703,0.0017956709209873422,0.00916052604089327,0.0,0.0033020061620149294,0.013025321162852144,0.010501025308552308,0.0017482389413842837,0.009324887307109442,0.017092337669442865,0.010105303237581855,0.0,0.015270032093035587,0.0008391405853894961,0.0,0.011053958183102928,0.0012228172627997823,0.011067921860526245,0.01786561150109393,0.0,0.0071956154704173715,0.009888716416710434,0.008375623049767392,0.000908919848894826,0.009067135808418938,0.008662104669071575,0.016909991991580654,0.0,0.0,0.004632190031154104,0.01290080117202293,0.00245408359201603,0.009593884642920283,0.006743625436863701,0.007529749181102419,0.003966195704268332,0.0,0.009646293596137057,0.001678005874882755,0.0,0.005554510187690604,0.003089824967757799,0.005005868457407006,0.0,0.008310429692364476,0.0003349060962667743,0.0,0.008327567845426685,0.00999577685813867,0.0,0.007394565785390123,0.0,0.018219183592840485,0.0,0.0,0.0,0.0,0.0,0.0,0.001363379773342239,0.0,0.0,0.0,0.0,0.0,0.005951260915382789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035734051188178865,0.0,0.0,0.0,0.0,0.0,0.0012118931318597678,0.0,0.0,0.0,0.0032346853445962935,0.001363379773342239,0.0,0.0,0.0,0.0,0.0033327061126143622,0.0,0.0,0.0,0.0,0.0,0.0017420963770484173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017643738243252498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
