,AGE,PTEDUCAT,APOE4,ADAS11,ADAS13,ADASQ4,MMSE,RAVLT_immediate,RAVLT_learning,RAVLT_forgetting,RAVLT_perc_forgetting,LDELTOTAL,TRABSCOR,FAQ,Ventricles,Hippocampus,WholeBrain,Entorhinal,Fusiform,MidTemp,ICV,Month,APGEN1,APGEN2,BCVOMIT,BCENERGY,BCHDACHE,BCURNFRQ,BCINSOMN,BCDROWSY,BCURNDIS,BCMUSCLE,BCANKLE,BCDIARRH,BCDIZZY,BCVISION,BCRASH,BCDRYMTH,BCPALPIT,BCCRYING,BCDPMOOD,BCNAUSEA,BCCHEST,BCSWEATN,BCCOUGH,BCELMOOD,BCBREATH,BCABDOMN,BCWANDER,BCCONSTP,BCFALL,PTTLANG,PTNOTRT,PTDOBYY,PTHAND,GDTOTAL,DADDEM,MOMDEM,HMT100,HMT10,HMT4,RCT9,RCT13,HMT2,HMT8,RCT183,HMT16,HMT7,RCT1,HMT17,RCT19,RCT4,HMT12,RCT1407,RCT1408,HMT3,HMT11,RCT3,RCT5,HMT40,HMT15,RCT6,RCT392,HMT13,HMT19,RCT20,RCT8,RCT12,HMT9,RCT29,HMT18,RCT11,BAT126,HMT102,RCT14,MH9ENDO,MH7DERM,MH15DRUG,MH4CARD,MH18SURG,MH16SMOK,MH11HEMA,MH13ALLE,MH12RENA,MH3HEAD,MH17MALI,MH10GAST,MHPSYCH,MH6HEPAT,MH5RESP,MH14ALCH,MH2NEURL,MH8MUSCL,HMSCORE,MMSCORE,NXVISUAL,NXAUDITO,NXMOTOR,NXCONSCI,NXFINGER,NXABNORM,NXNERVE,NXTREMOR,NXGAIT,NXOTHER,NXPLANTA,NXSENSOR,NXTENDON,NXHEEL
0,0.005976817914770016,0.0069165389175295956,0.006395288047514715,0.030785358156809103,0.15172972865849513,0.04849695848448994,0.02004828219722162,0.004816411925508681,0.025005571283065037,0.009550611711849302,0.01190117952687369,0.12407531390543042,0.0017545016340639698,0.041629232710989325,0.016459118919869207,0.020094390251253227,0.02031540148141583,0.00688405146220504,0.0001308737656512454,0.008183414298174818,0.004160539330893878,0.0,0.0,0.0,0.0,0.0,0.0046915794743959275,0.0,0.0,0.0,0.0,0.0012292439618205846,0.001435872171716521,0.0005932944042856453,0.0,0.00693163551645703,0.008905907818533263,0.0,0.0,0.0,0.0,0.0,0.0,0.009636697432411703,0.0,0.0,0.0009238148163617327,0.0,0.0,0.0027570739963862366,0.0,0.0,0.00040716282647054166,0.006236546773803123,0.0,0.005251135980642434,0.0024116276873974093,0.003740072268296145,0.012125080849736295,0.01696455198285984,0.007862878971114493,0.0027987723044032575,0.010789566683643665,0.00152162564863848,0.006159317590014945,0.0037883789442240464,0.0,0.010182680611915563,0.0020796494677077153,0.021206040330091432,0.0,0.04025604355100198,0.01242405314952826,0.0039087631341171965,0.0037542074489671537,0.003390918494410175,0.015130751859624193,0.001939424565269886,0.0,0.005031279172384099,0.039815892392063824,0.010274395534022514,0.00314097037562989,0.0029759901134755926,0.006123305883803728,0.002851801674381423,0.003783721532710659,0.0,0.012927892116727773,0.0052150079569982,0.006357285049800145,0.006981905931999323,0.024485930051372472,0.003928547338693267,0.0027321456600717126,0.0007852425939074725,0.0009817929379258275,0.0,0.002930322746005378,0.0,0.0,0.0,0.0,0.001221488479411624,0.005875728845283232,0.0,0.004826125910491638,0.01038056742465203,0.0,0.0,0.0,0.0030246381394954495,0.0009073914418486354,0.011064635329862335,0.0211021809661737,0.00330225255152873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002276065489586859,0.0
1,0.00972064948922523,0.0012491191324100575,0.0,0.01844176044987482,0.026810711803516355,0.03234010953595646,0.0018887560987241854,0.04414442829732809,0.0021738018832728914,0.0012187787225196296,0.13324540515675137,0.04398192186851127,0.019252911792916688,0.06966340609351727,0.02671355080588399,0.014289361446773842,0.0078474642346501,0.0069554183192833035,0.0049938935190053805,0.003646015148860563,0.015350000350501583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007275948452277027,0.0,0.0023406225708912337,0.0,0.0,0.0005513966633349536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004070230348181757,0.0,0.00204804474952983,0.04564792917777386,0.0036268988410879206,0.01868571676332531,0.0,0.003462624413620594,0.029387003257312493,0.020128259407383883,0.007050238895351177,0.012486619659901936,0.0054016072019525884,0.008911676542129226,0.009439166694395847,0.011858582300583516,0.026909808656514107,0.004632482171555562,0.0008817970449364545,0.0,0.008223687378881316,0.008182274857040038,0.006483859592808464,0.03115294144875647,0.018299970138783445,0.0050409886940858606,0.011884348560466154,0.006200218399239161,0.009621248625575419,0.0036362833739201203,0.013229176985519345,0.00799883616983864,0.003657222767017553,0.0027267105586877534,0.005408938697476218,0.005769853749235872,0.0009579564151026609,0.0028277389787368,0.02182802792928814,0.0089072407354387,0.0228207652976256,0.013232867785796546,0.0033917119276806462,0.003711865409297768,0.01930495479991653,0.0,0.0019456425120533388,0.0,0.0,0.0,0.0004964956968557166,0.0,0.0009214656844415504,0.0,0.003995483792065213,0.0,0.0,0.007093952103443905,0.0,0.0,0.0,0.0022488334504641265,0.0,0.0018342047830348033,0.019646453953582912,0.0002844506596569214,0.0,0.0,0.0,0.0,0.0,0.002457653699435796,0.0,0.0,0.0,0.0,0.005851556427228085,0.0,0.0
2,0.022063333534896232,0.011109487691788926,0.0010592614403593555,0.05369408178880886,0.007891542425252746,0.02966449956523208,0.023407127217401315,0.0035331874595062687,9.96050540663405e-05,0.001809491815538525,0.023908063301679376,0.07535169399912137,0.02954835087719474,0.2386961837301283,0.0011205568582463349,0.007661477047619095,0.0031811364142437606,0.004924209622477391,0.010419432373667149,0.010471294103227086,0.0,0.0,0.0,0.0017732572846522133,0.0,0.0,0.006010889199535568,0.0,0.0,0.0,0.0,0.0024984267728307167,0.010030681694726274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018681519948155942,0.00377328088212937,0.0,0.013609508617783657,0.002864727968038455,0.010042859600173388,0.00014940758109951074,0.0,0.00024228256394515503,0.009840177651230889,0.0001525202390390818,0.021563215571405028,3.6983942782901906e-05,0.0041984662164577064,0.023499932150797816,0.0,0.004563722477221435,0.00405538256297608,0.0,0.007993864775092297,0.012452174028017461,0.002490126351658522,0.003091226120874585,0.007081720371587842,0.0,0.016394983208400448,0.013105614289402427,0.01088174862512949,0.009846721928282171,0.007966742849106409,0.009240158747759087,0.010889932246373942,0.009603348799965246,0.017427946020005563,0.0025399288786916913,0.011136648377304322,0.005385661021201685,0.007365666049418642,0.014659356541516911,0.0,0.006603457235777157,0.02183353636842997,0.018879797563565226,0.01326770664411443,0.016558085771370648,0.003447867256142567,0.0,0.0,0.0038317471050235705,0.0,0.0,0.005976303243980451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030080726328034946,0.0,0.0376393116272629,0.0,0.0007437177370286789,0.0,0.0,0.0009193616813921332,0.0,0.0,0.0,0.004840295317100489,0.0,0.0,0.0,0.0025092792941234197,0.0
3,0.01852919628816517,0.003383213203096996,0.0,0.004648086645701816,0.020551893373593602,0.004098251692910324,0.03830155348862387,0.016598278424668187,0.0010658029093988412,0.02028320674759617,0.008646971528854032,0.33960871852752983,0.010989088168246468,0.01553427872645638,0.017047441714171708,0.06781818599146175,0.013555669070473947,0.004577308410146673,0.01579017107803319,0.006094634541843999,0.04433832247762113,0.0,0.0,0.008542643293230585,0.0,0.0,0.0,0.0010216439405403227,0.0,0.0,0.0,0.002298698866215726,0.0,0.0,0.0,0.0,0.004589339761932305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006243379636635313,0.0,0.0,0.0,0.0,0.0,0.005723934816866992,0.013953888551396364,0.0,0.00015384755810489594,0.002516048606507147,0.0020741715007240973,0.0006129863643241934,0.006289222440866861,0.006158052417889581,0.0035064279530687506,0.006698092273028173,0.00028095208364858914,0.01571917816348605,0.01438839892695037,0.00688602980467917,0.010820323770257158,0.0,0.006853004272997257,0.007728272972753263,0.001887608804426883,0.00390652078799631,0.005161620580723761,0.021134783321825303,0.0,0.007847739009928257,0.0,0.0,0.009006104485584985,0.002304279274294305,0.0017684596865493313,0.0046181611124934034,0.0064241597102670045,0.0,0.010251377731569764,0.007608661681618997,0.00810133615570889,0.0019879488343013786,0.006389441301677976,0.015530596977272047,0.01255364942331586,0.009732585209244133,0.0020716668794289878,0.00901496791071586,0.0017027399009005382,0.0009014505357708735,0.0,0.0,0.0037759880148416033,0.005342711311911346,0.0,0.0,0.006509843494811318,0.0005108219702701614,0.0025934038490638958,0.00965684198021779,0.009832154380709801,0.0,0.0,0.0,0.0,0.0010609379382534117,0.0,0.0027159502708728705,0.0006191781457820126,0.0,0.0,0.0,0.0,0.0,0.0,0.005154961582334178,0.003421578433591408,0.0,0.0,0.0,0.0,0.0
4,0.010379827494610276,0.0006976129222912414,0.0,0.04199365016354467,0.0935666988080877,0.012000025679039713,0.011313607288278384,0.10496931976019366,0.00021340040419979455,0.004265888127694478,0.04858593911363164,0.07650970332480599,0.019580111603643088,0.07254460312830723,0.002765083946536194,0.008401308752360535,0.01476146620898042,0.0003924072687888233,0.006611102586694514,0.02861882190203597,0.0242734412571712,0.0,0.0018612202472197163,0.07022518076185272,0.0,0.0,0.0,0.0007474424167406162,0.0,0.0053538620818024225,0.004149471148789737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009451760721504941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033099662136031e-05,0.001793441644422483,0.0,0.0006278516300621169,0.0012493613244670392,0.0012227794725345252,0.004954411828671857,0.0036383452966238755,0.006964605969341932,0.00342993020126527,0.008309858449540552,0.004613412405674491,0.003322384323962761,0.0064833155358258706,0.011952905867910443,0.007862188233303107,0.01880713404787339,0.008784243689014216,0.006055332215323637,0.010725942728270103,0.0022788688794847223,0.001811482664881313,0.00027380191614235165,0.00977473107783618,0.0004650752815274942,0.002756567632939391,0.003971410707615138,0.013618106870698579,0.007897237104304157,0.002680302280382139,0.017688580752445452,0.006718012441664655,0.009361965417148458,0.02001065348745573,0.010005529049568543,0.003236425664486865,0.009031496738655108,0.0013952258445824827,0.004518275629156532,0.003234109030095796,0.004034251345942372,0.0,0.024364061797235124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004529954040852214,0.006511053941384921,0.0,0.003673145590839595,0.0,0.0,0.0,0.003367008251411548,0.0,0.0015696290751552931,0.004599997003300549,0.0005250685349282971,0.024546477348621306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055238259574151944,9.184872331107068e-05,0.0,0.0,0.00495204557578374,0.0,0.0
5,0.009531738549106768,0.010832237808694198,0.0018731636729872009,0.02193806417984415,0.010471776989095379,0.2520959746083932,0.0,0.0024796654525221207,0.0036853519659943465,0.0105044301210522,0.004732844809441135,0.07932794070529181,0.0056810453885995016,0.0616777353976785,0.01147107071429867,0.00959003558009596,0.006407632703672441,0.0028532043257575006,0.01877938030654617,0.011601558422861875,0.036503484114044964,0.0,0.0,0.0,0.0,0.0,0.009105113988241051,0.0,0.0,0.0,0.0,0.0019377975757660557,0.0,0.0,0.0,0.0,0.0007024363773701988,0.0,0.0,0.0,0.0009560939580872163,0.0,0.0,0.003848247875913045,0.0036436017646433033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020251286855103245,0.0007911438919126408,0.001855277561526386,0.0017662904615312514,0.0031402320689726836,0.01589747256920722,0.004097545534659502,0.005212418121009178,0.014844652766532311,0.0,0.010024035553079994,0.009856748485592742,0.00896364830689188,0.006966680363996007,0.010219251956002259,0.0023491902737687825,0.018160766410195924,0.00857910938953144,0.003357942492241402,0.0008967653881471155,0.0014860683575009378,0.020019194735162726,0.0023940854933051365,0.006063338331575218,0.0025101958392650127,0.002926818239042501,0.002203780051910042,0.0235277720394115,0.0,0.0007317045597606257,0.017394464694424218,0.009985159450940044,0.020267076412414514,0.00044154585502796206,0.0013510518193446746,0.008896734459753126,0.0019121879161744344,0.004042567619897637,0.0188072106992741,0.0,0.0030731591509946263,0.0,0.005446987457485307,0.0,0.0,0.0,0.003985156689287659,0.0008365822133263146,0.0,0.0002793781046358753,0.004205252796951571,0.0,0.0,0.0006146318301989249,0.0,0.0,0.0,0.0,0.0030777735040742,0.0032780364277276005,0.009244098471629363,0.0701556820201226,0.0005982590823484299,0.0035201641184120273,0.0,0.0,0.0,0.0,0.0,0.0045246418702320716,0.0,0.0021096018636663524,0.0,0.0,0.0,0.0006275520188217275
6,0.022096436852715323,0.0007680389771205796,0.04824432725719377,0.02414172285770853,0.030643972389763265,0.010628626823842144,0.031405505648814044,0.23595001863031972,0.0,0.002402370566272662,0.01228068575572557,0.06663743277783245,0.006212125106419036,0.024286063992584813,0.015075778810084445,0.04124882369258929,0.0072744450674011975,0.012951517453453501,0.0,0.008245613260861632,0.011141590223747225,0.0,0.0,0.0,0.0,0.0,0.0,0.0017181316377067794,0.0,0.0,0.0,0.0,0.0,0.0030721559084823185,0.0,0.0,0.0,0.0,0.004723012342611131,0.0,0.002645467587859774,0.0,0.0,0.0,0.0016741574638325376,0.0,0.0,0.0008665055126488582,0.0,0.0,0.0,0.0,0.0,0.013796358146304356,0.0,0.010624086989727034,0.0,0.008705857054388125,0.001560460143991019,0.009882101505618126,0.012974262954314844,0.010152287695626318,0.0025335591503332436,0.00036732298905767127,0.01281511306154262,0.0062640982041143834,0.004033888328424277,0.011932177013828652,0.0008960454733073429,0.005590024447888551,0.0013443009490449913,0.012900727424785978,0.0035110353239797927,0.002474792259610757,0.0,0.0014735323370567374,0.0,0.016423564360929795,0.01632837395153982,0.00559179733058489,0.008250432863870462,0.011881214738439071,0.0082066386999736,0.014298851408254291,0.008010642158641302,0.004438777643961954,0.008249695973784318,0.005049341102337977,0.009900767788213463,0.00045513420866404714,0.0076574232441541795,0.054627554479307304,0.0017067532824901763,0.002159652457093819,0.004263087492361682,0.0006144311816964633,0.0,0.0,0.0,0.0030984938888538273,0.0,0.003495796455386131,0.002049323048475705,0.0007111472010375734,0.006442217844453832,0.0,0.0006144311816964633,0.0,0.0,0.0013555925484740148,0.0,0.004097094503058237,0.003786424131718801,3.1780923191195444e-05,0.013794145717498266,0.0,0.0,0.005435352761161026,0.0,0.0,0.0,0.0,0.0024577247267858547,0.0024382189749859668,0.0,0.0,0.0019115636763889987,0.0,0.0
7,0.01350776885271018,0.0027069610964594462,0.007451543526937706,0.0021979598646465594,0.007586062571170222,0.041890716934123565,0.005559937544164001,0.0099456243696115,0.0,0.003733864700309815,0.00621665633624647,0.1683618866326021,0.02799796794774877,0.2394156640735529,0.0013881851776715109,0.010877996521638324,0.0015923300567408502,0.003005994971198461,0.0032642742084281443,0.007391784291714347,0.016086643802423996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027329895685407873,0.0,0.0008097746869750479,0.0,0.0,0.0,0.0,0.002221096284274418,0.0,0.0,0.0,0.0,0.0,0.003484923206446188,0.0,0.0,0.0,0.0,0.0010255862324154454,0.0,0.0,0.0,0.01552596923567875,0.0006246833299521792,0.008446837171165558,0.000864504286508535,0.008315336895067684,0.0029845808301952642,0.007147790587702619,0.005930635564607731,0.002702003292253477,0.0009958719752860823,0.008039995211826812,0.022763883570641758,0.007571393323216699,0.0,0.013138337305475074,0.0010731739258152814,0.01144380688050842,0.014325596487122692,0.0,0.0,0.007657939064915203,0.013079008192473226,0.019298806772868677,0.01597571091294757,0.008312780763795909,0.016093290524138316,0.0009114308132598545,0.0,0.017830701145817376,0.007059860734814371,0.007172290084636139,0.004944710720364241,0.02289995237527922,0.009442583344293005,0.0034029342317181527,0.006115425146459772,0.0,0.0016476435977839192,0.005517823230143681,0.006208692998744296,0.012985772207633499,0.016636626693698402,0.0,0.0,0.0,0.005108921891863181,0.0,6.758269943927183e-05,0.0034344682603175544,0.004164555533014533,0.0,0.0,0.002162769175968894,0.002007910703417721,0.0,0.0,0.0005899787005103917,0.0,0.0,0.011245272267119286,0.0006246833299521796,0.045051280550836834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.005355812738207504,0.00777830043346235,0.004764752558008701,0.08316551389961156,0.014715724573400382,0.00440250151739475,0.015454047279294381,0.025632685284141855,0.0270839391132302,0.006244909314914863,0.010131711968099788,0.03944041898092029,0.01858629940404073,0.13690647921359592,0.010218680391016855,0.1635274136666366,0.00589592671278897,0.0005443560453680001,0.010619019283633272,0.01624842136641801,0.03883911126290219,0.0,0.0,0.0008438145841505148,0.0,0.0,0.0,0.0,0.0041837194243415175,0.0038250050356735776,0.004029600911758248,0.0,0.0,0.0038340385101542414,0.0,0.0,0.0,0.0,0.0,0.0033556916216072583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003270214333780059,0.0,0.0,0.0,0.0,0.00016315187355953598,0.012432293900185562,0.0001067275363352426,0.001370485329427065,0.0025208451151626935,0.0045222920088388565,0.003095454312176489,0.0006573736782252794,0.0,0.002256004610601739,0.0041814048512643625,0.018924935036305785,0.00491264308619305,0.013243871126921993,0.005191058266508644,0.003133120238541469,0.020007898734344675,0.0025681313430667794,0.002753259510344763,0.010882160308498123,0.0025954919768334263,0.04642878045033842,0.013477574193413944,0.0,0.008814529279770946,0.001738528668628998,0.013240133247105615,0.017789747159687817,0.0007704394029200339,0.017882985240004243,0.003855316202466243,0.0034913362903695074,0.01393709630329744,0.0,0.010421308738655191,0.0,0.0005136262686133559,0.006385463895930663,0.012691926908464088,0.006291912099086216,0.000360676006541644,0.0,0.0019566714994794514,0.0,0.00424597715387041,0.0020545050744534238,0.0020545050744534238,0.0035910494814022295,0.0016976348748324556,0.0,0.002781166997662734,0.0025813012473901976,0.002327481273157025,0.0026402020766309346,0.0,0.0,0.0009294189622527398,0.0,0.0,0.0006163515223360268,0.011407953306266237,0.0,0.0,0.0006948379480101199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008560437810222599,0.0
9,0.0062434776725683394,0.008372802326377304,0.002545977594707995,0.013209668542240368,0.019843172423246545,0.03613343849499926,0.005155277277042744,0.012053617232772594,0.017140163403193583,0.0032367194603761915,0.007389174698315999,0.21751020827612486,0.011239481268698354,0.2433886093731159,0.005653777431358176,0.01841418545483738,0.013298569798415209,0.0,0.0007222467737758529,0.009835429983046859,0.012938531645484202,0.0,0.0,0.014529054765727795,0.0,0.0,0.0001257948387270349,0.0,0.0006200329182932728,0.0,0.0,0.0,0.0033322624753194625,0.0,0.0,0.0,0.0,0.0,0.0,0.002656898285371993,0.0,0.0,0.0,0.0,0.0010939507473391352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258080954316922,0.0254622690616647,0.0,0.01922519508605841,0.005650083519512291,0.0031966141565342083,0.01725511257004318,0.0113498645436136,0.01047992798135522,0.0005905075412316879,0.005467743589200813,0.0031001645914663658,0.014683770493348385,0.004705830646288974,0.002931553704442997,0.003382052051814387,0.006044992893614286,0.009965402637887796,0.020065781439780418,0.002215332612952558,0.0,0.0067790265733397945,0.006434460144182134,0.006048739312605175,0.006334546413492321,0.004211466978089891,0.002583470492888638,0.002980722563230806,0.004812636461038261,0.0,0.00291545269149172,0.010258987240119855,0.0033585116407552295,0.0037201975097596383,0.005347894517557599,0.0,0.005913805172153227,0.0,0.000482247825339213,0.008339126528506697,0.003386081810545781,0.0008656498231244251,0.005403597982535119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00460176694708609,0.0,0.0022933268836872983,0.0031001645914663658,0.0026627515979614122,0.0,0.0,0.006735956516801133,0.0,0.0,0.005997704046235582,0.00042946002998668284,0.015389239716740962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046230524609585977,0.0,0.0029989328576138148,0.0,0.005387872255513961,0.0047283658045994496,0.0
